,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Xs_m,Ys_m
5858,2945.578,426.57,81.48,240.94959279436378,530.3978425672562,240.9938401777502,527.8338544596648,-37.1,-176.07,-46.35479827693348,-180.7329662376497
5859,2946.085,427.06,81.76,240.96356206852383,529.9714732888932,241.06459219571707,524.7009459494647,-36.3,-175.47000000000003,-43.37931213316256,-178.31589947207635
5860,2946.592,427.69,82.11,240.96598526098484,529.76459696737,240.92352892415425,521.8505157651641,-35.5,-175.0,-39.55540687213636,-177.70419409654573
5861,2947.1,428.3,82.46,240.99196286951474,529.4141034199977,240.97818437299415,529.3304328859327,-34.7,-174.26999999999998,-45.89382257993924,-180.62600524643528
5862,2947.608,428.92,82.8,241.0086047910149,529.1345202309145,241.00209385722144,426.7090161737949,-33.91,-173.66000000000005,46.56977825806473,-129.1219229463984
5863,2948.116,429.54,83.15,241.02281376988256,529.0618347603615,240.90328185032254,530.6890876070464,-33.29,-173.16000000000005,-45.525735725137224,-181.23255628433847
5864,2948.623,430.16,83.5,241.0425295945499,528.8124912480794,241.0083045520846,514.5632013842926,-32.54,-172.52999999999997,-30.939170478834683,-172.0040834333914
5865,2949.129,430.78,83.85,241.07676937879154,528.6606291374458,241.12734890404235,554.1339978034661,-31.94,-171.82999999999998,-66.34910795263914,-190.27048687238536
5866,2949.637,431.39,84.2,241.11921067703705,528.6043659486744,240.93030723029457,529.5537851300104,-31.47,-171.11,-42.78381315027133,-179.3933331682337
5867,2950.144,432.01,84.55,241.16964149780281,528.5991831246052,241.2319591799418,517.6570394830443,-31.07,-170.35000000000002,-32.86137601165774,-170.6776342753638
5868,2950.754,432.63,84.9,241.22752578793154,528.6365097115408,241.21248158366183,524.1651953160505,-30.74,-169.55,-37.99801079580624,-173.69644474411857
5869,2951.261,433.25,85.25,241.2918069444632,528.6990123879559,241.3069647543887,526.0402834063984,-30.46,-168.70999999999998,-39.48890074857752,-173.49230348614327
5870,2951.665,433.86,85.6,241.3615225864586,528.7916826123497,241.43320535493118,532.432159351662,-30.24,-167.83999999999995,-45.198971413385834,-175.23137833658845
5871,2952.071,434.48,85.88,241.44383624719475,528.8900215545762,241.73122481178157,537.7492008889105,-30.07,-166.94,-50.72670169004647,-175.035902391241
5872,2952.579,434.97,86.23,241.51627469021872,528.9477422203445,241.5632717285246,543.5887220521374,-29.95,-166.02999999999997,-54.73041049346682,-178.9558508356838
5873,2953.187,435.71,86.66,241.59792100524263,529.2899337792096,241.40863183824237,481.13520026341826,-29.87,-165.10000000000002,2.9068992859754417,-149.22733172652016
5874,2953.593,436.33,87.01,241.68444101696187,529.5288828760902,241.5676576649816,532.2635480404864,-29.84,-164.16000000000005,-43.18782557132329,-172.6142402327519
5875,2954.099,436.94,87.29,241.77952935737798,529.7488257655698,241.73124940926525,538.5785953128878,-29.84,-163.20999999999998,-49.01516967474345,-174.0281159265465
5876,2954.608,437.44,87.64,241.8637864537601,529.932680724637,241.82917701528274,523.6136277487951,-29.87,-162.26,-35.445932605451844,-165.6092527083553
5877,2955.115,438.05,87.99,241.9565608511248,530.245362261661,241.94582325222547,528.8014574642779,-29.94,-161.3,-40.040863736123924,-166.79558362908483
5878,2955.524,438.67,88.34,242.05125019423465,530.5947667476565,242.0296150597481,534.3234699988722,-30.04,-160.33999999999995,-44.789314199571606,-168.39942682992742
5879,2956.029,438.67,88.34,242.1489606472919,530.2516075411748,242.14850869414624,529.4312404421336,-30.16,-159.38,-40.88964003346791,-165.05415707147492
5880,2956.639,439.91,89.03,242.2236328050017,531.4129796119022,242.10607838621164,537.982327367738,-30.27,-158.62,-47.204412735179574,-168.8176449425841
5881,2957.146,440.52,89.38,242.32094036736822,531.8195964798589,242.35157227345508,530.6446263528977,-30.44,-157.66000000000005,-41.03582583234754,-162.88979516283882
5882,2957.654,441.14,89.73,242.42054839301176,532.249705777279,242.30149241707517,529.6444756708573,-30.63,-156.69,-39.28793044150876,-162.48433935292064
5883,2958.162,441.76,90.08,242.51953735156363,532.6949072405329,242.4136719145111,541.5726953032054,-30.83,-155.73000000000002,-49.99172546823644,-166.85219598490886
5884,2958.669,442.38,90.42,242.62030344823665,533.1548564910574,242.744715617447,532.5597307095101,-31.05,-154.76999999999998,-42.63961025763706,-159.43811586975175
5885,2959.176,443.0,90.77,242.72043334044645,533.6299230740344,242.75933090973993,533.9756278283033,-31.28,-153.81,-43.37300287139266,-159.62834622734783
5886,2959.582,443.61,91.12,242.8208748041836,534.1155123191986,243.1202224019355,519.1893029924728,-31.53,-152.85000000000002,-30.818972812419304,-149.36104610927413
5887,2960.089,444.23,91.47,242.9221092138753,534.6205476784445,242.87182872582716,563.098683355017,-31.79,-151.89,-69.18728091354751,-171.57751844227383
5888,2960.597,444.85,91.82,243.02363791636972,535.1361608039583,243.07173580598766,531.1522923660247,-32.06,-150.93,-40.30223918145731,-154.61278001304834
5889,2961.002,445.47,92.17,243.12450026430966,535.6668914540081,243.1801623131592,528.9902396451395,-32.34,-149.98000000000002,-38.17101500460609,-152.34487296186614
5890,2961.509,445.47,92.17,243.23014930736147,535.4925079774694,243.54416248043364,537.8181882558637,-32.629999999999995,-149.01999999999998,-47.81155557832756,-153.29656712797953
5891,2962.219,446.7,92.87,243.3284911443202,536.742211680803,243.2473179123302,547.5533638623234,-32.93,-148.06,-54.20906708308377,-159.63836076703504
5892,2962.625,447.32,93.22,243.42970296113327,537.2958322935327,243.5768209911965,536.5222981016537,-33.230000000000004,-147.11,-44.91247637387579,-151.37457552639947
5893,2963.233,447.81,93.5,243.53263771067233,537.7080481078929,243.6477112669449,540.0175039438972,-33.54,-146.14999999999998,-47.9333750038503,-152.07482152507015
5894,2963.638,448.43,93.85,243.634402431109,538.2829614617204,243.5945675398649,541.0146521084796,-33.86,-145.2,-48.00035755048782,-152.63883959963266
5895,2964.147,449.04,94.2,243.7354791664904,538.8506016513297,243.62083555344242,541.1850787943431,-34.18,-144.25,-47.65972909984583,-152.1387940929459
5896,2964.655,449.66,94.55,243.83776453989248,539.4244814614924,243.8406146857375,574.4949267687434,-34.5,-143.29000000000002,-78.610713271787,-164.9264406648311
5897,2965.163,450.28,94.9,243.93934516098471,540.0134532583425,243.9685860070987,502.41978777854354,-34.83,-142.33999999999995,-12.220468518962548,-130.9905354387832
5898,2965.675,450.89,95.25,244.04024018826217,540.5951277064935,243.93642351922824,548.1923388749871,-35.16,-141.39,-53.60776875341179,-151.50334547771203
5899,2966.177,451.51,95.6,244.12050905645398,541.2163860231876,243.99776779523205,541.7792062691466,-35.43,-140.63,-47.34661775789834,-147.73268836064665
5900,2966.583,452.13,95.95,244.22285682810192,541.8147233141602,244.26806047324027,538.9591630604427,-35.77,-139.67000000000002,-45.266413015073056,-143.77231469954262
5901,2967.091,452.75,96.3,244.3240264664651,542.4191183946231,244.37017008115478,572.9729531613795,-36.11,-138.72000000000003,-76.49051484729307,-157.60844270588183
5902,2967.806,453.37,96.65,244.42542606444636,543.0342211131817,244.38377937976068,535.6903332081425,-36.46,-137.76999999999998,-41.48988079564782,-140.61940795808164
5903,2968.314,453.99,96.99,244.52709407948728,543.6376920339501,244.53429084660323,587.6198731693474,-36.8,-136.82,-89.52317347905739,-161.8533086904775
5904,2968.618,454.6,97.34,244.62758509718935,544.247155803317,244.64803400109045,541.2537628819183,-37.15,-135.87,-46.49962105315643,-140.08498245486038
5905,2969.126,455.22,97.69,244.72829992148112,544.8673329352753,244.77212175313517,535.0395458392461,-37.5,-134.92000000000002,-40.633554874550384,-135.9357289479575
5906,2969.633,455.84,98.04,244.82878542616857,545.489189810394,244.87174361752963,546.9141329881522,-37.85,-133.97000000000003,-51.43291503016155,-139.88913290519434
5907,2970.14,456.45,98.38,244.92954752882326,546.0994254712231,245.32274845248557,517.3214437538281,-38.2,-133.01999999999998,-25.13179418112054,-122.89126435651139
5908,2970.647,457.07,98.73,245.0295767513402,546.7246330649461,244.6993503275883,471.5583139905666,-38.55,-132.07,20.3102223360886,-107.73146007071993
5909,2971.154,457.69,99.08,245.1288677096369,547.3647815671009,245.11110565838723,537.7339113866446,-38.91,-131.13,-42.04103694801614,-132.7697009316081
5910,2971.662,458.18,99.36,245.2293881874626,547.8459319918329,245.25315358384913,555.0212971570005,-39.26,-130.18,-58.208380012445616,-138.66384203591184
5911,2972.17,458.8,99.71,245.3301405920762,548.4810309390837,245.2886854041165,505.3695056475577,-39.62,-129.22000000000003,-11.526974815964877,-116.72877621610188
5912,2972.576,459.41,100.06,245.42789400206232,549.1079493141581,245.4511700477836,547.086679605208,-39.97,-128.27999999999997,-50.403879023191564,-132.80049638780605
5913,2973.184,460.03,100.41,245.52723629553097,549.7505226918843,245.57106158921422,521.2611657025176,-40.33,-127.32999999999998,-26.181043132859372,-120.44128101454308
5914,2973.59,460.65,100.76,245.62634633142022,550.3947448877033,245.54904682664403,549.8466403504538,-40.69,-126.38,-52.13485276970073,-132.39960321906608
5915,2974.098,461.26,101.11,245.7247968604244,551.0314942904806,245.7574404569211,547.2463657027097,-41.05,-125.43,-49.940496239082904,-129.08918160504703
5916,2974.605,461.88,101.46,245.80246625480544,551.6929810138969,245.8115555086041,563.5519326700925,-41.34,-124.67000000000002,-64.7757159113296,-135.10080501361028
5917,2975.112,462.5,101.81,245.8999582781882,552.3458441954642,245.99486962231603,568.6100731629776,-41.7,-123.73000000000002,-69.64362875494942,-135.17270513022743
5918,2975.618,463.11,102.16,245.99774487051934,552.9870997591173,246.0433053888752,556.7542437292657,-42.06,-122.77999999999996,-58.13411775324164,-129.440928777578
5919,2976.126,463.73,102.51,246.09572400745859,553.6391045618075,246.09079522820224,535.5475421772688,-42.42,-121.82999999999998,-37.844471848375406,-119.85362191075929
5920,2976.633,464.35,102.86,246.19252664108538,554.2967611307141,246.05367775967085,563.0891525833175,-42.78,-120.89,-62.86737785357798,-131.28071092482054
5921,2977.14,464.97,103.2,246.29099016477727,554.947954046143,246.115601601708,560.6343900721043,-43.14,-119.94,-60.2006403877125,-129.3525294133791
5922,2977.647,465.59,103.55,246.38827768427984,555.6047873263873,246.39468076009626,558.5744326688095,-43.5,-118.99,-58.773343673584066,-125.59668707220207
5923,2978.154,466.2,103.9,246.48492420581312,556.2540491538017,246.63360453079912,547.1146086427434,-43.86,-118.04000000000002,-48.33687196129853,-118.40178505162476
5924,2978.661,466.82,104.25,246.58080994419169,556.9180407384914,246.92039649164144,736.6156704451444,-44.22,-117.10000000000002,-227.42361013447322,-191.5779342049417
5925,2979.169,467.43,104.6,246.67700382287384,557.5704463114953,246.65934911278703,572.269197675263,-44.58,-116.14999999999998,-70.86806478706029,-127.6806650779732
5926,2979.576,468.05,104.95,246.7733773622231,558.2336093428987,246.75592669079603,558.8286669974524,-44.94,-115.2,-57.98698190960937,-120.98886876400839
5927,2980.082,468.05,104.95,246.8779633907287,558.1999011107043,246.97260817493853,559.4223376493358,-45.31,-114.25,-59.39741318584964,-119.23579899866301
5928,2980.691,469.16,105.58,246.9662839413284,559.4307472779808,246.98592666678448,494.7385707239114,-45.67,-113.31,2.653146950392795,-92.57565703975972
5929,2981.096,469.78,105.93,247.06199324798467,560.0986343493439,247.0481115017338,562.6084082295127,-46.03,-112.36,-60.96802722049961,-118.83338673862207
5930,2981.705,470.39,106.28,247.15707765983507,560.7588648429912,247.07484712573296,637.9840640068073,-46.39,-111.41000000000004,-131.58404341532002,-148.31527088477654
5931,2982.11,471.01,106.63,247.25272739815227,561.4390803996458,247.42267218930166,563.2445747874889,-46.76,-110.45999999999998,-61.79781441869591,-114.90916176408982
5932,2982.618,471.63,106.98,247.34681215966057,562.1154796836679,247.24673578871327,560.2985265280641,-47.12,-109.51999999999998,-57.71175240710329,-115.02687981026723
5933,2983.327,472.24,107.32,247.44216031360622,562.7764836060583,247.33574892289195,646.8415570879039,-47.48,-108.57,-139.26067670670284,-148.02809113067784
5934,2983.631,472.24,107.32,247.52494505930673,562.7533358408459,247.47134502593462,573.6546642114291,-47.77,-107.81,-70.60684096563648,-117.85266070363895
5935,2984.138,472.86,107.67,247.61980963634667,563.4395450267934,246.64987831447064,530.2385855075717,-48.14,-106.86,-25.866898274271477,-107.63313028805361
5936,2984.848,474.1,108.37,247.70411827472353,564.8282607129357,247.65303739204927,619.281666674895,-48.5,-105.92000000000002,-112.69136693527128,-132.8527337396139
5937,2985.153,474.71,108.72,247.7976509682558,565.4988602994704,247.80792000416528,565.9935705738842,-48.86,-104.97000000000004,-62.18300976310314,-110.29540919227938
5938,2985.66,475.33,109.06,247.89266113904696,566.1857292443884,247.8830600136701,564.5563961378975,-49.23,-104.01999999999998,-60.48576341660413,-108.69678081788197
5939,2986.166,475.94,109.41,247.98480898748787,566.8631060494235,248.11452797681864,565.7707765273188,-49.59,-103.07999999999998,-61.90554062144378,-106.64412177765442
5940,2986.675,476.56,109.76,248.0780500881288,567.5474889381504,247.93249446683225,570.2449983912837,-49.95,-102.13,-64.84433922007821,-109.7239104090619
5941,2987.183,477.18,110.11,248.17106634251087,568.2333712481167,248.16263378929287,569.7056870989903,-50.31,-101.18,-64.58870321771707,-106.99197354137026
5942,2987.791,477.79,110.46,248.26292258992675,568.9244509598792,248.24184781510473,571.160547304461,-50.68,-100.24,-65.66262128903435,-106.44524744355839
5943,2988.196,478.41,110.81,248.35549065704538,569.6133008454069,248.32969506851327,566.4194575767455,-51.04,-99.29000000000002,-60.86069967200325,-103.4681897747312
5944,2988.907,479.03,111.09,248.45437604304067,570.2779232970533,248.45113803752636,569.0938331942998,-51.4,-98.33999999999996,-63.24199787001476,-103.05100732883864
5945,2989.111,479.03,111.09,248.55587058588395,570.2777569746166,248.39521276395965,567.055832081227,-51.77,-97.39999999999998,-61.09152170960692,-102.81144346011618
5946,2989.618,479.64,111.51,248.6409568624603,570.9874731550597,248.5743666621477,588.6849118389068,-52.13,-96.45,-81.77485363352673,-108.79587047093058
5947,2990.125,480.75,112.14,248.72476581517213,572.2498860637719,248.40542617103478,584.167803570614,-52.5,-95.5,-75.70997129575892,-108.11713031733079
5948,2990.631,481.37,112.49,248.81623775827052,572.9461183217843,248.85074799765113,573.514871569166,-52.86,-94.55,-66.60649663404126,-99.49789374969349
5949,2991.138,481.37,112.49,248.91689744919472,572.9429972519082,248.9417240066271,575.432941435085,-53.22,-93.61,-68.77618908563397,-99.333596824646
5950,2991.648,481.99,112.84,249.00802492220544,573.6422882772853,248.9597178069588,569.8998343243042,-53.58,-92.66000000000004,-62.932085028911956,-96.77567235506112
5951,2992.155,482.6,113.18,249.0989302609491,574.3430268576437,248.92540697759435,622.7162885470823,-53.95,-91.72000000000004,-112.68641740960197,-116.21868845673188
5952,2992.662,483.84,113.88,249.15882701386403,575.7512587915027,249.05254626497745,581.1444514948337,-54.24,-90.95999999999998,-72.17945234904545,-98.97100909938868
5953,2993.27,484.45,114.23,249.2479343306613,576.4485796669118,249.1788494250393,582.7470284721923,-54.6,-90.01999999999998,-73.57189294248445,-97.9783816085107
5954,2993.677,485.07,114.58,249.338105288195,577.1531195445451,249.3188508421523,575.3325659613433,-54.96,-89.07,-66.36230120558281,-93.58159754338978
5955,2994.184,485.69,114.93,249.42840454300745,577.8684477456785,249.4046388528483,578.1778202859311,-55.33,-88.12,-68.78195591925072,-93.43107388974613
5956,2994.691,486.3,115.28,249.51685957248614,578.5699713085704,249.4813119015819,583.7308555418593,-55.69,-87.18,-73.77831606552792,-94.3329439963776
5957,2995.198,486.92,115.63,249.60637191753008,579.2787588890171,249.36348408109927,583.7302454749865,-56.05,-86.23000000000002,-72.72548161048911,-95.1340714415318
5958,2995.706,487.54,115.98,249.6960080582012,579.998335514853,249.65240347556153,554.4174658014966,-56.42,-85.27999999999997,-45.00481571402662,-81.51739190172266
5959,2996.212,488.15,116.33,249.7847399820616,580.7005600996092,249.8806030580498,568.0902511891874,-56.78,-84.32999999999998,-58.329855914146606,-83.86303561341175
5960,2996.72,488.77,116.68,249.87267117013693,581.4170043952962,250.05230167450054,586.8121597866842,-57.14,-83.38999999999999,-76.33673015821466,-88.41803593609978
5961,2997.125,489.39,117.03,249.96164761534232,582.1407827149718,249.53472602862945,582.3759993699014,-57.51,-82.44,-69.58307388636797,-91.5754130440524
5962,2997.734,490.0,117.37,250.04973206376943,582.8471616127165,250.13711614785046,555.6459816452406,-57.87,-81.5,-45.38024281055414,-76.04276822340074
5963,2998.342,490.62,117.72,250.13793664352,583.5643198482924,250.0444171610748,581.692778841466,-58.23,-80.55000000000001,-69.528725785142,-85.66583399840201
5964,2998.748,491.24,118.07,250.2250016986883,584.2862408956761,250.21423804659545,579.1229929164091,-58.59,-79.61000000000001,-67.03182511063937,-82.76352576494554
5965,2999.154,491.24,118.07,250.3258601617035,584.3105325081862,250.45723967048073,590.9162827057705,-58.96,-78.64999999999998,-79.26449116001436,-84.43552700230731
5966,2999.66,491.73,118.35,250.41569562604226,584.8860615538723,250.42350546749262,577.8656302163085,-59.32,-77.69999999999999,-66.057949069664,-80.01154594650234
5967,3000.167,492.35,118.69,250.50346925414092,585.6183604532904,250.28800479839074,594.1884685652885,-59.69,-76.75999999999999,-80.70969169056127,-86.63043976183363
5968,3000.877,493.59,119.4,250.57766853708642,587.047011490562,249.69321398749847,613.6550934853768,-60.05,-75.81,-96.0109787522943,-98.77941473588771
5969,3001.385,494.2,119.75,250.66427163054664,587.7629659990497,250.57605929412452,585.8987172994752,-60.41,-74.86000000000001,-71.875417695836,-79.8625263949238
5970,3001.689,494.82,120.1,250.75038658878447,588.5024387375129,250.78311673315824,671.1109009070955,-60.78,-73.92000000000002,-154.40657707980012,-106.19914251027714
5971,3002.198,495.43,120.45,250.8168789905077,589.2173470800058,250.63715148596623,584.5184929783411,-61.07,-73.16000000000003,-69.52390825816832,-78.09001670874262
5972,3002.708,496.05,120.8,250.90227214592392,589.949718874414,250.89227966074054,614.9061974988663,-61.43,-72.22000000000003,-99.1986268277397,-85.4131467562742
5973,3003.321,496.67,121.14,250.98928753063367,590.6768826524363,251.19023904770197,578.0553714485583,-61.79,-71.26999999999998,-63.906409830819655,-69.80235033131798
5974,3003.727,497.29,121.5,251.07457008580377,591.4213514069305,251.15971996159965,602.2632292279242,-62.16,-70.32,-86.65623277287312,-77.7497244216645
5975,3004.235,497.91,121.85,251.16024129626413,592.154433657302,251.13300792484804,593.7315745334821,-62.52,-69.37,-77.67241701051506,-74.84552024720278
5976,3004.947,498.53,122.19,251.24692622146006,592.8950906357717,251.1854140889534,566.1726616977447,-62.89,-68.42000000000002,-50.50725283323527,-64.87350801440684
5977,3005.455,499.15,122.54,251.33125693068897,593.6340290111408,251.19200082692643,594.3495616305137,-63.25,-67.48000000000002,-77.23394057327903,-73.76689881458138
5978,3005.759,499.76,122.89,251.41598426691533,594.3615846435569,251.5786494774921,597.2737193413462,-63.61,-66.52999999999997,-80.77776385955781,-70.4695089529966
5979,3006.165,499.76,122.89,251.51323290894172,594.4135748786362,251.72163606858567,593.5835510873309,-63.98,-65.58999999999997,-77.6687632500549,-67.83443733527152
5980,3006.672,501.0,123.59,251.58481620571337,595.8522035706505,251.54373507977104,598.416234733934,-64.34,-64.63999999999999,-80.53010421777856,-70.49378698891462
5981,3007.18,501.49,123.87,251.67167582857903,596.447709107848,251.70720663024866,572.7219660804794,-64.7,-63.69,-55.598578902694726,-60.29170141195132
5982,3007.687,502.11,124.22,251.75527691990257,597.2025898302854,251.88303551972322,572.8074025279409,-65.07,-62.75,-55.62429721252647,-58.25846474231568
5983,3008.196,502.73,124.57,251.8392785590571,597.9461200643417,251.80684247107425,576.94886614878,-65.43,-61.80000000000001,-58.79186597740079,-59.97469082027058
5984,3008.906,503.35,124.92,251.92307137042536,598.6909323682796,251.96419867564074,597.4069909793072,-65.78999999999999,-60.85000000000002,-78.60557119562088,-64.57093464002851
5985,3009.312,503.96,125.27,252.0057467000133,599.4401111036865,251.9515610670749,593.1005438024082,-66.16,-59.910000000000025,-73.75899820299816,-62.98240773694421
5986,3009.718,504.58,125.62,252.07186654614472,600.2459186866663,252.16494583094192,610.3744451620335,-66.52,-59.14999999999998,-90.68231270308087,-65.89962859036197
5987,3010.328,505.2,125.97,252.17229338773006,600.9360754689303,252.44655101418988,548.0605680325745,-66.88,-58.00999999999999,-30.13000044680558,-43.36809670811141
5988,3010.732,505.81,126.32,252.235701389733,601.6677033878418,252.24645425577742,596.6970958175253,-67.17,-57.25,-76.37935784308621,-60.080003948032925
5989,3011.24,506.43,126.67,252.31786673788602,602.4311091734888,252.2097897259466,594.0499762195878,-67.53999999999999,-56.31,-73.0577287458762,-59.27394198311687
5990,3011.746,507.05,127.01,252.40134757810992,603.1801715905456,252.38634887580022,599.697372856439,-67.9,-55.360000000000014,-78.52235008522388,-58.8980588168216
5991,3012.154,507.05,127.01,252.49678845168447,603.2399530866636,252.62911605205207,625.3250189052067,-68.26,-54.41999999999999,-104.36226047308872,-64.25382710240477
5992,3012.661,507.67,127.36,252.57931390090485,604.0042871536591,252.71336287802944,633.3511997376073,-68.63,-53.47,-111.87403956427119,-65.44798017979979
5993,3013.269,508.91,127.99,252.65354031815284,605.4356035946349,252.3711795702938,553.0228473699873,-68.99,-52.52000000000001,-31.04176888911553,-43.59177070083199
5994,3013.675,509.52,128.41,252.72897033957483,606.2135389448177,252.58199394682083,559.9349968428963,-69.36,-51.56999999999999,-37.81605243715012,-43.30364134772347
5995,3014.18,510.14,128.76,252.8105192477413,606.9718313068573,252.6987226460727,607.5715907636616,-69.72,-50.620000000000005,-84.13914986746408,-56.35187743979469
5996,3014.789,510.76,129.11,252.89096342696288,607.7342920224265,253.11224876340464,593.9546006476138,-70.08,-49.68000000000001,-71.49101126575363,-47.655427334292455
5997,3015.196,510.76,129.11,252.98681413119627,607.8092872768564,253.23661179798762,602.7627536513493,-70.45,-48.72999999999999,-80.51357866232263,-48.99383595493842
5998,3015.704,511.87,129.74,253.0560544265485,609.1217717336987,253.03866728766772,569.7619358660482,-70.81,-47.78,-46.446828127375966,-40.54265792850251
5999,3016.211,512.48,130.09,253.13563455378576,609.8783054019875,252.93345900566118,614.3123966063584,-71.17,-46.84,-89.15423864560762,-54.61234072181114
6000,3016.718,513.1,130.44,253.2164575467534,610.6522729835696,253.40150452024747,609.9085922350077,-71.53999999999999,-45.88999999999999,-85.69937843187392,-48.05272668180302
6001,3017.224,513.71,130.79000000000002,253.29653709251318,611.4082964762581,253.3064093487687,604.3756166438459,-71.9,-44.94,-79.36280527347299,-47.06805596286691
6002,3017.732,514.33,131.14,253.3757896244847,612.1779542747354,253.47574319070176,612.7887864642549,-72.26,-44.0,-87.52897294526201,-47.41594545833928
6003,3018.239,514.95,131.49,253.45600520819113,612.955518777668,253.91458587802813,610.388496939461,-72.63,-43.05000000000001,-85.89614527298181,-41.769639348181215
6004,3018.745,515.57,131.84,253.51688964197265,613.711444410156,253.42897964022927,743.0256743752523,-72.92,-42.28999999999999,-214.02598236183076,-85.26025141857912
6005,3019.251,516.19,132.19,253.61440604403606,614.497871517876,253.57620379566933,764.7974042102318,-73.35,-41.16,-235.35591786060536,-89.34120510206989
6006,3019.759,516.81,132.47,253.6811990532696,615.2359217405952,253.65557988149527,627.6278317054565,-73.64,-40.400000000000006,-100.19432137313458,-48.474060843865544
6007,3020.266,517.42,132.88,253.75501153496506,616.025221723916,254.63187275157307,610.6461981869882,-74.01,-39.44999999999999,-85.80261405354986,-32.91422287952335
6008,3020.675,517.42,132.88,253.84919660312977,616.1059231171212,253.72137529135622,616.0650100323049,-74.37,-38.5,-88.4207762604592,-44.03492021710284
6009,3021.283,518.66,133.57999999999998,253.912132102426,617.5859936883284,253.65658662113324,620.7025908892297,-74.74,-37.56,-91.53944446942626,-45.35680368655781
6010,3021.689,519.27,133.93,253.99045665866262,618.3523174534077,254.1457924847645,620.9159285449866,-75.1,-36.610000000000014,-92.64523659047472,-39.85001564147183
6011,3022.196,519.27,133.93,254.0842554885584,618.4371762758122,254.09991420924248,625.620808931464,-75.46000000000001,-35.66,-97.1415134575351,-41.66043646364932
6012,3022.804,520.51,134.62,254.14728153426944,619.9172777072761,254.130383385056,613.158149683998,-75.83,-34.72,-83.71373893612463,-37.151298518089476
6013,3023.21,520.51,134.62,254.2408215814629,620.0049048999532,254.23775316913517,631.9463165411421,-76.19,-33.77000000000001,-102.55880241934608,-41.24735737398072
6014,3023.716,521.12,134.91,254.32376543493382,620.7598422900759,254.2277059859367,608.9596215678044,-76.55,-32.81999999999999,-79.25529513931065,-34.66556256371149
6015,3024.223,521.62,135.26,254.39870088283382,621.4358925102412,254.43340933929355,630.1336213433233,-76.92,-31.870000000000005,-100.2567851671945,-37.98029555202811
6016,3024.731,522.85,135.95999999999998,254.45929621678476,622.903113654122,254.39843917510402,632.9362469401165,-77.28,-30.930000000000007,-101.68636421021165,-38.43202579226235
6017,3025.239,523.47,136.31,254.53652162067408,623.6870979906511,254.37205065800177,622.7810811664456,-77.64,-29.97999999999999,-90.96687500572534,-35.566994645281994
6018,3025.746,523.47,136.31,254.62879682770787,623.793886552281,254.69365180298576,624.1958773768343,-78.01,-29.039999999999992,-93.31994619071929,-32.49809047742238
6019,3026.254,524.08,136.66,254.70545686351724,624.5707045643431,254.67912637878803,627.4733634308315,-78.37,-28.090000000000003,-95.90550541025164,-33.19163873060441
6020,3026.761,525.32,137.35,254.748573749055,626.0282284370251,254.7282691814466,615.9436424945101,-78.66,-27.330000000000013,-83.4161542620268,-28.858588453250917
6021,3027.27,525.93,137.7,254.84260508920232,626.8369093312868,254.59963591567504,627.1016589946915,-79.1,-26.19999999999999,-93.4521328821213,-32.910497837359685
6022,3027.777,526.53,138.02,254.92103501743267,627.5993730079723,254.77395745136045,638.3560559552386,-79.46000000000001,-25.25,-104.49346654589283,-33.73330959824213
6023,3028.283,527.1,138.29,254.98623603934846,628.3702847843778,255.02198494240233,643.421852715033,-79.82,-24.49000000000001,-109.67451488464656,-32.07136484703088
6024,3028.79,527.7,138.54,255.06793743460196,629.0517977082651,254.45698619253443,650.6915650503253,-80.11,-23.55000000000001,-114.53891041718305,-40.087952496787096
6025,3029.196,527.7,138.54,255.16021131470902,629.1653296233035,255.22686358158805,636.9558277045628,-80.48,-22.599999999999994,-103.27431788144747,-27.854155997467956
6026,3030.008,528.94,139.01,255.2396033100008,630.5896320111838,255.35092900227352,636.536026747633,-80.84,-21.65000000000001,-101.97704477147522,-25.908721378719548
6027,3030.516,529.57,139.22,255.32743195163147,631.3591682236032,255.63746887905765,635.0134479882408,-81.2,-20.69999999999999,-100.65282841912278,-22.154486084370916
6028,3030.819,530.21,139.42000000000002,255.41550302025763,632.1495399033364,255.4064696537625,612.4739533320633,-81.57,-19.75999999999999,-77.01091614404481,-18.675985925800234
6029,3031.225,530.21,139.42000000000002,255.50703348174866,632.2595293864697,255.48831775267914,607.7761380942184,-81.93,-18.81,-72.57688883284106,-16.60242064889431
6030,3032.036,531.52,139.77,255.59646405757525,633.7295051518431,255.71548180499065,640.449329722296,-82.28999999999999,-17.870000000000005,-104.31871749985191,-22.120297542481808
6031,3032.239,531.52,139.77,255.6879577330858,633.8523712190402,255.8565287930657,652.0288523734566,-82.66,-16.919999999999987,-116.21865344111495,-23.453260066398826
6032,3032.746,532.7,140.04,255.78173312452,635.1773283894821,256.329005301912,640.3462886810943,-83.02000000000001,-15.97,-104.73318149572435,-15.007632836104477
6033,3033.254,533.37,140.18,255.8752630065942,635.9776745295388,255.84515421218296,654.988035804191,-83.38,-15.02000000000001,-117.27580252991618,-23.91320840367689
6034,3033.761,534.04,140.31,255.96877568206278,636.7894127574672,255.99196015189324,618.0813145844495,-83.75,-14.080000000000013,-80.33849430757891,-12.9633361304667
