9.963,DESIRED_RUDDER,pMarinePID,4.19344
10.013,DESIRED_RUDDER,pMarinePID,4.19344
10.064,DESIRED_RUDDER,pMarinePID,4.19344
10.114,DESIRED_RUDDER,pMarinePID,4.19344
10.124,NAV_LAT,uSimMarine,43.82507
10.124,NAV_LONG,uSimMarine,-70.33019
10.124,NAV_HEADING,uSimMarine,103.23543
10.124,NAV_SPEED,uSimMarine,3.85
10.165,DESIRED_RUDDER,pMarinePID,3.38748
10.215,DESIRED_RUDDER,pMarinePID,3.38748
10.265,DESIRED_RUDDER,pMarinePID,3.38748
10.316,DESIRED_RUDDER,pMarinePID,4.58748
10.366,DESIRED_RUDDER,pMarinePID,4.58748
10.375,NAV_LAT,uSimMarine,43.82507
10.375,NAV_LONG,uSimMarine,-70.33018
10.375,NAV_HEADING,uSimMarine,103.97247
10.375,NAV_SPEED,uSimMarine,3.85
10.416,DESIRED_RUDDER,pMarinePID,3.70303
10.467,DESIRED_RUDDER,pMarinePID,3.70303
10.517,DESIRED_RUDDER,pMarinePID,3.70303
10.567,DESIRED_RUDDER,pMarinePID,3.70303
10.617,DESIRED_RUDDER,pMarinePID,3.70303
10.625,NAV_LAT,uSimMarine,43.82507
10.625,NAV_LONG,uSimMarine,-70.33017
10.625,NAV_HEADING,uSimMarine,104.56589
10.625,NAV_SPEED,uSimMarine,3.86
10.668,DESIRED_RUDDER,pMarinePID,2.99093
10.718,DESIRED_RUDDER,pMarinePID,2.99093
10.768,DESIRED_RUDDER,pMarinePID,2.99093
10.819,DESIRED_RUDDER,pMarinePID,2.99093
10.869,DESIRED_RUDDER,pMarinePID,2.99093
10.876,NAV_LAT,uSimMarine,43.82506
10.876,NAV_LONG,uSimMarine,-70.33016
10.876,NAV_HEADING,uSimMarine,105.04616
10.876,NAV_SPEED,uSimMarine,3.88
10.919,DESIRED_RUDDER,pMarinePID,2.41461
10.97,DESIRED_RUDDER,pMarinePID,2.41461
11.02,DESIRED_RUDDER,pMarinePID,2.41461
11.07,DESIRED_RUDDER,pMarinePID,3.61461
11.121,DESIRED_RUDDER,pMarinePID,3.61461
11.126,NAV_LAT,uSimMarine,43.82506
11.126,NAV_LONG,uSimMarine,-70.33015
11.126,NAV_HEADING,uSimMarine,105.62569
11.126,NAV_SPEED,uSimMarine,3.88
11.171,DESIRED_RUDDER,pMarinePID,2.91918
11.222,DESIRED_RUDDER,pMarinePID,2.91918
11.272,DESIRED_RUDDER,pMarinePID,2.91918
11.322,DESIRED_RUDDER,pMarinePID,2.91918
11.372,DESIRED_RUDDER,pMarinePID,2.91918
11.378,NAV_LAT,uSimMarine,43.82506
11.378,NAV_LONG,uSimMarine,-70.33014
11.378,NAV_HEADING,uSimMarine,106.09489
11.378,NAV_SPEED,uSimMarine,3.89
11.423,DESIRED_RUDDER,pMarinePID,2.35613
11.473,DESIRED_RUDDER,pMarinePID,2.35613
11.523,DESIRED_RUDDER,pMarinePID,2.35613
11.574,DESIRED_RUDDER,pMarinePID,2.35613
11.624,DESIRED_RUDDER,pMarinePID,2.35613
11.628,NAV_LAT,uSimMarine,43.82506
11.628,NAV_LONG,uSimMarine,-70.33012
11.628,NAV_HEADING,uSimMarine,106.47235
11.628,NAV_SPEED,uSimMarine,3.9
11.674,DESIRED_RUDDER,pMarinePID,1.90318
11.725,DESIRED_RUDDER,pMarinePID,1.90318
11.775,DESIRED_RUDDER,pMarinePID,1.90318
11.825,DESIRED_RUDDER,pMarinePID,1.90318
11.876,DESIRED_RUDDER,pMarinePID,1.90318
11.879,NAV_LAT,uSimMarine,43.82505
11.879,NAV_LONG,uSimMarine,-70.33011
11.879,NAV_HEADING,uSimMarine,106.77835
11.879,NAV_SPEED,uSimMarine,3.92
11.926,DESIRED_RUDDER,pMarinePID,1.53597
11.976,DESIRED_RUDDER,pMarinePID,1.53597
12.027,DESIRED_RUDDER,pMarinePID,1.53597
12.077,DESIRED_RUDDER,pMarinePID,1.53597
12.127,DESIRED_RUDDER,pMarinePID,1.53597
12.129,NAV_LAT,uSimMarine,43.82505
12.129,NAV_LONG,uSimMarine,-70.3301
12.129,NAV_HEADING,uSimMarine,107.02447
12.129,NAV_SPEED,uSimMarine,3.93
12.178,DESIRED_RUDDER,pMarinePID,1.24064
12.228,DESIRED_RUDDER,pMarinePID,1.24064
12.279,DESIRED_RUDDER,pMarinePID,1.24064
12.329,DESIRED_RUDDER,pMarinePID,1.24064
12.379,DESIRED_RUDDER,pMarinePID,1.24064
12.38,NAV_LAT,uSimMarine,43.82505
12.38,NAV_LONG,uSimMarine,-70.33009
12.38,NAV_HEADING,uSimMarine,107.22375
12.38,NAV_SPEED,uSimMarine,3.95
12.43,DESIRED_RUDDER,pMarinePID,1.0015
12.48,DESIRED_RUDDER,pMarinePID,1.0015
12.53,DESIRED_RUDDER,pMarinePID,1.0015
12.58,DESIRED_RUDDER,pMarinePID,1.0015
12.631,NAV_LAT,uSimMarine,43.82505
12.631,NAV_LONG,uSimMarine,-70.33008
12.631,NAV_HEADING,uSimMarine,107.38417
12.631,NAV_SPEED,uSimMarine,3.96
12.631,DESIRED_RUDDER,pMarinePID,1.0015
12.681,DESIRED_RUDDER,pMarinePID,0.809
12.731,DESIRED_RUDDER,pMarinePID,0.809
12.782,DESIRED_RUDDER,pMarinePID,0.809
12.832,DESIRED_RUDDER,pMarinePID,0.809
12.882,NAV_LAT,uSimMarine,43.82504
12.882,NAV_LONG,uSimMarine,-70.33007
12.882,NAV_HEADING,uSimMarine,107.51428
12.882,NAV_SPEED,uSimMarine,3.96
12.882,DESIRED_RUDDER,pMarinePID,0.809
12.933,DESIRED_RUDDER,pMarinePID,0.65287
12.983,DESIRED_RUDDER,pMarinePID,0.65287
13.033,DESIRED_RUDDER,pMarinePID,0.65287
13.083,DESIRED_RUDDER,pMarinePID,0.65287
13.132,NAV_LAT,uSimMarine,43.82504
13.132,NAV_LONG,uSimMarine,-70.33005
13.132,NAV_HEADING,uSimMarine,107.6189
13.132,NAV_SPEED,uSimMarine,3.97
13.134,DESIRED_RUDDER,pMarinePID,0.52732
13.184,DESIRED_RUDDER,pMarinePID,0.52732
13.234,DESIRED_RUDDER,pMarinePID,0.52732
13.285,DESIRED_RUDDER,pMarinePID,0.52732
13.335,DESIRED_RUDDER,pMarinePID,0.52732
13.382,NAV_LAT,uSimMarine,43.82504
13.382,NAV_LONG,uSimMarine,-70.33004
13.382,NAV_HEADING,uSimMarine,107.70328
13.382,NAV_SPEED,uSimMarine,3.98
13.385,DESIRED_RUDDER,pMarinePID,0.42606
13.435,DESIRED_RUDDER,pMarinePID,0.42606
13.486,DESIRED_RUDDER,pMarinePID,0.42606
13.536,DESIRED_RUDDER,pMarinePID,0.42606
13.586,DESIRED_RUDDER,pMarinePID,0.42606
13.633,NAV_LAT,uSimMarine,43.82504
13.633,NAV_LONG,uSimMarine,-70.33003
13.633,NAV_HEADING,uSimMarine,107.77152
13.633,NAV_SPEED,uSimMarine,3.98
13.636,DESIRED_RUDDER,pMarinePID,0.34417
13.687,DESIRED_RUDDER,pMarinePID,0.34417
13.737,DESIRED_RUDDER,pMarinePID,0.34417
13.787,DESIRED_RUDDER,pMarinePID,0.34417
