,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
99,-1.1055189,0.43712437,-1.1726662,0.43918273,-1.1568048,0.46118224,-0.99006844,0.48707497,-1.0747225,0.48697436,-1.0104407,0.5018179,-0.95048046,0.5453749,-0.80062926,0.57150066,-0.87588674,0.6031034,-0.87503654,0.51880985,Green
100,-1.1726662,0.43918273,-1.1568048,0.46118224,-0.99006844,0.48707497,-1.0747225,0.48697436,-1.0104407,0.5018179,-0.95048046,0.5453749,-0.80062926,0.57150066,-0.87588674,0.6031034,-0.9694062,0.60894907,-0.8705323,0.5375663,Green
101,-1.1568048,0.46118224,-0.99006844,0.48707497,-1.0747225,0.48697436,-1.0104407,0.5018179,-0.95048046,0.5453749,-0.80062926,0.57150066,-0.87588674,0.6031034,-0.9694062,0.60894907,-0.9493147,0.5820142,-0.88950264,0.5704234,Green
102,-0.99006844,0.48707497,-1.0747225,0.48697436,-1.0104407,0.5018179,-0.95048046,0.5453749,-0.80062926,0.57150066,-0.87588674,0.6031034,-0.9694062,0.60894907,-0.9493147,0.5820142,-0.83344203,0.63848126,-0.873229,0.5841441,Green
103,-1.0747225,0.48697436,-1.0104407,0.5018179,-0.95048046,0.5453749,-0.80062926,0.57150066,-0.87588674,0.6031034,-0.9694062,0.60894907,-0.9493147,0.5820142,-0.83344203,0.63848126,-0.8354937,0.66673994,-0.8624614,0.5808047,Green
104,-1.0104407,0.5018179,-0.95048046,0.5453749,-0.80062926,0.57150066,-0.87588674,0.6031034,-0.9694062,0.60894907,-0.9493147,0.5820142,-0.83344203,0.63848126,-0.8354937,0.66673994,-0.87357384,0.6950356,-0.8691436,0.5819348,Green
105,-0.95048046,0.5453749,-0.80062926,0.57150066,-0.87588674,0.6031034,-0.9694062,0.60894907,-0.9493147,0.5820142,-0.83344203,0.63848126,-0.8354937,0.66673994,-0.87357384,0.6950356,-0.848271,0.78671175,-0.84535724,0.644503,Green
106,-0.80062926,0.57150066,-0.87588674,0.6031034,-0.9694062,0.60894907,-0.9493147,0.5820142,-0.83344203,0.63848126,-0.8354937,0.66673994,-0.87357384,0.6950356,-0.848271,0.78671175,-0.92740625,0.6352455,-0.849496,0.6544391,Green
107,-0.87588674,0.6031034,-0.9694062,0.60894907,-0.9493147,0.5820142,-0.83344203,0.63848126,-0.8354937,0.66673994,-0.87357384,0.6950356,-0.848271,0.78671175,-0.92740625,0.6352455,-0.32268625,2.1661415,-0.9914907,0.61267644,Green
108,-0.9694062,0.60894907,-0.9493147,0.5820142,-0.83344203,0.63848126,-0.8354937,0.66673994,-0.87357384,0.6950356,-0.848271,0.78671175,-0.92740625,0.6352455,-0.32268625,2.1661415,-0.7386191,1.0106378,-1.0335006,0.7510021,Green
109,-0.9493147,0.5820142,-0.83344203,0.63848126,-0.8354937,0.66673994,-0.87357384,0.6950356,-0.848271,0.78671175,-0.92740625,0.6352455,-0.32268625,2.1661415,-0.7386191,1.0106378,-0.7138237,1.0500039,-0.91291535,0.9635029,Green
110,-0.83344203,0.63848126,-0.8354937,0.66673994,-0.87357384,0.6950356,-0.848271,0.78671175,-0.92740625,0.6352455,-0.32268625,2.1661415,-0.7386191,1.0106378,-0.7138237,1.0500039,-0.6592683,1.473908,-0.882777,1.0517472,Green
111,-0.8354937,0.66673994,-0.87357384,0.6950356,-0.848271,0.78671175,-0.92740625,0.6352455,-0.32268625,2.1661415,-0.7386191,1.0106378,-0.7138237,1.0500039,-0.6592683,1.473908,-0.6789458,1.3212016,-0.8116545,1.1848153,Green
112,-0.87357384,0.6950356,-0.848271,0.78671175,-0.92740625,0.6352455,-0.32268625,2.1661415,-0.7386191,1.0106378,-0.7138237,1.0500039,-0.6592683,1.473908,-0.6789458,1.3212016,-0.66775894,1.0001001,-0.73733777,1.125656,Green
113,-0.848271,0.78671175,-0.92740625,0.6352455,-0.32268625,2.1661415,-0.7386191,1.0106378,-0.7138237,1.0500039,-0.6592683,1.473908,-0.6789458,1.3212016,-0.66775894,1.0001001,-0.6730047,1.2635586,-0.68871105,1.1083771,Green
114,-0.92740625,0.6352455,-0.32268625,2.1661415,-0.7386191,1.0106378,-0.7138237,1.0500039,-0.6592683,1.473908,-0.6789458,1.3212016,-0.66775894,1.0001001,-0.6730047,1.2635586,-0.6032684,1.4417837,-0.6882899,1.1764519,Green
115,-0.32268625,2.1661415,-0.7386191,1.0106378,-0.7138237,1.0500039,-0.6592683,1.473908,-0.6789458,1.3212016,-0.66775894,1.0001001,-0.6730047,1.2635586,-0.6032684,1.4417837,-0.5162317,1.8175361,-0.6445861,1.2553602,Green
116,-0.7386191,1.0106378,-0.7138237,1.0500039,-0.6592683,1.473908,-0.6789458,1.3212016,-0.66775894,1.0001001,-0.6730047,1.2635586,-0.6032684,1.4417837,-0.5162317,1.8175361,-0.43136054,2.0656402,-0.65049505,1.4138843,Green
117,-0.7138237,1.0500039,-0.6592683,1.473908,-0.6789458,1.3212016,-0.66775894,1.0001001,-0.6730047,1.2635586,-0.6032684,1.4417837,-0.5162317,1.8175361,-0.43136054,2.0656402,-0.56318444,1.5572497,-0.6270331,1.4876491,Green
118,-0.6592683,1.473908,-0.6789458,1.3212016,-0.66775894,1.0001001,-0.6730047,1.2635586,-0.6032684,1.4417837,-0.5162317,1.8175361,-0.43136054,2.0656402,-0.56318444,1.5572497,-0.55845785,1.1602963,-0.60992205,1.4735032,Green
119,-0.6789458,1.3212016,-0.66775894,1.0001001,-0.6730047,1.2635586,-0.6032684,1.4417837,-0.5162317,1.8175361,-0.43136054,2.0656402,-0.56318444,1.5572497,-0.55845785,1.1602963,-0.37841913,1.8699207,-0.59468573,1.5018743,Green
120,-0.66775894,1.0001001,-0.6730047,1.2635586,-0.6032684,1.4417837,-0.5162317,1.8175361,-0.43136054,2.0656402,-0.56318444,1.5572497,-0.55845785,1.1602963,-0.37841913,1.8699207,0.59468395,2.433515,-0.54976356,1.5394505,Green
121,-0.6730047,1.2635586,-0.6032684,1.4417837,-0.5162317,1.8175361,-0.43136054,2.0656402,-0.56318444,1.5572497,-0.55845785,1.1602963,-0.37841913,1.8699207,0.59468395,2.433515,-0.45305255,1.8775183,-0.49897262,1.5888776,Green
122,-0.6032684,1.4417837,-0.5162317,1.8175361,-0.43136054,2.0656402,-0.56318444,1.5572497,-0.55845785,1.1602963,-0.37841913,1.8699207,0.59468395,2.433515,-0.45305255,1.8775183,-0.4293266,1.334742,-0.5107576,1.5949515,Green
123,-0.5162317,1.8175361,-0.43136054,2.0656402,-0.56318444,1.5572497,-0.55845785,1.1602963,-0.37841913,1.8699207,0.59468395,2.433515,-0.45305255,1.8775183,-0.4293266,1.334742,-0.16536039,1.9053227,-0.43315926,1.5753126,Green
124,-0.43136054,2.0656402,-0.56318444,1.5572497,-0.55845785,1.1602963,-0.37841913,1.8699207,0.59468395,2.433515,-0.45305255,1.8775183,-0.4293266,1.334742,-0.16536039,1.9053227,-0.62971556,0.8732648,-0.3680593,1.528195,Green
125,-0.56318444,1.5572497,-0.55845785,1.1602963,-0.37841913,1.8699207,0.59468395,2.433515,-0.45305255,1.8775183,-0.4293266,1.334742,-0.16536039,1.9053227,-0.62971556,0.8732648,-0.2809786,1.4000425,-0.3818137,1.5222876,Green
126,-0.55845785,1.1602963,-0.37841913,1.8699207,0.59468395,2.433515,-0.45305255,1.8775183,-0.4293266,1.334742,-0.16536039,1.9053227,-0.62971556,0.8732648,-0.2809786,1.4000425,-0.25291798,1.4617454,-0.30609393,1.4276239,Green
127,-0.37841913,1.8699207,0.59468395,2.433515,-0.45305255,1.8775183,-0.4293266,1.334742,-0.16536039,1.9053227,-0.62971556,0.8732648,-0.2809786,1.4000425,-0.25291798,1.4617454,-0.320676,0.8901538,-0.30884227,1.342968,Green
128,0.59468395,2.433515,-0.45305255,1.8775183,-0.4293266,1.334742,-0.16536039,1.9053227,-0.62971556,0.8732648,-0.2809786,1.4000425,-0.25291798,1.4617454,-0.320676,0.8901538,-0.40543023,0.72201335,-0.30526537,1.1332408,Green
129,-0.45305255,1.8775183,-0.4293266,1.334742,-0.16536039,1.9053227,-0.62971556,0.8732648,-0.2809786,1.4000425,-0.25291798,1.4617454,-0.320676,0.8901538,-0.40543023,0.72201335,-0.21962476,1.6462073,-0.39226726,1.1271926,Green
130,-0.4293266,1.334742,-0.16536039,1.9053227,-0.62971556,0.8732648,-0.2809786,1.4000425,-0.25291798,1.4617454,-0.320676,0.8901538,-0.40543023,0.72201335,-0.21962476,1.6462073,-0.13453874,2.0147338,-0.33487734,1.1533186,Green
131,-0.16536039,1.9053227,-0.62971556,0.8732648,-0.2809786,1.4000425,-0.25291798,1.4617454,-0.320676,0.8901538,-0.40543023,0.72201335,-0.21962476,1.6462073,-0.13453874,2.0147338,-0.05621824,1.737712,-0.28179556,1.2741383,Green
132,-0.62971556,0.8732648,-0.2809786,1.4000425,-0.25291798,1.4617454,-0.320676,0.8901538,-0.40543023,0.72201335,-0.21962476,1.6462073,-0.13453874,2.0147338,-0.05621824,1.737712,-0.1814781,1.1169779,-0.2450414,1.3196956,Green
133,-0.2809786,1.4000425,-0.25291798,1.4617454,-0.320676,0.8901538,-0.40543023,0.72201335,-0.21962476,1.6462073,-0.13453874,2.0147338,-0.05621824,1.737712,-0.1814781,1.1169779,-0.12072546,1.1832021,-0.2497116,1.3295976,Green
134,-0.25291798,1.4617454,-0.320676,0.8901538,-0.40543023,0.72201335,-0.21962476,1.6462073,-0.13453874,2.0147338,-0.05621824,1.737712,-0.1814781,1.1169779,-0.12072546,1.1832021,-0.10245824,1.3838513,-0.2316165,1.3206446,Green
135,-0.320676,0.8901538,-0.40543023,0.72201335,-0.21962476,1.6462073,-0.13453874,2.0147338,-0.05621824,1.737712,-0.1814781,1.1169779,-0.12072546,1.1832021,-0.10245824,1.3838513,-0.088925146,1.0738975,-0.24973759,1.3408903,Green
136,-0.40543023,0.72201335,-0.21962476,1.6462073,-0.13453874,2.0147338,-0.05621824,1.737712,-0.1814781,1.1169779,-0.12072546,1.1832021,-0.10245824,1.3838513,-0.088925146,1.0738975,-0.15255602,0.9453506,-0.25608844,1.2456399,Green
137,-0.21962476,1.6462073,-0.13453874,2.0147338,-0.05621824,1.737712,-0.1814781,1.1169779,-0.12072546,1.1832021,-0.10245824,1.3838513,-0.088925146,1.0738975,-0.15255602,0.9453506,-0.036295865,1.3625574,-0.24243301,1.2074025,Green
138,-0.13453874,2.0147338,-0.05621824,1.737712,-0.1814781,1.1169779,-0.12072546,1.1832021,-0.10245824,1.3838513,-0.088925146,1.0738975,-0.15255602,0.9453506,-0.036295865,1.3625574,-0.02561514,1.5460303,-0.17703485,1.1931244,Green
139,-0.05621824,1.737712,-0.1814781,1.1169779,-0.12072546,1.1832021,-0.10245824,1.3838513,-0.088925146,1.0738975,-0.15255602,0.9453506,-0.036295865,1.3625574,-0.02561514,1.5460303,0.012778953,0.96366763,-0.15240927,1.1773485,Green
140,-0.1814781,1.1169779,-0.12072546,1.1832021,-0.10245824,1.3838513,-0.088925146,1.0738975,-0.15255602,0.9453506,-0.036295865,1.3625574,-0.02561514,1.5460303,0.012778953,0.96366763,0.012555123,1.6384281,-0.115199156,1.2255453,Green
141,-0.12072546,1.1832021,-0.10245824,1.3838513,-0.088925146,1.0738975,-0.15255602,0.9453506,-0.036295865,1.3625574,-0.02561514,1.5460303,0.012778953,0.96366763,0.012555123,1.6384281,0.04134065,1.5762625,-0.107395634,1.285051,Green
142,-0.10245824,1.3838513,-0.088925146,1.0738975,-0.15255602,0.9453506,-0.036295865,1.3625574,-0.02561514,1.5460303,0.012778953,0.96366763,0.012555123,1.6384281,0.04134065,1.5762625,0.090300865,0.8291391,-0.106653176,1.3019732,Green
143,-0.088925146,1.0738975,-0.15255602,0.9453506,-0.036295865,1.3625574,-0.02561514,1.5460303,0.012778953,0.96366763,0.012555123,1.6384281,0.04134065,1.5762625,0.090300865,0.8291391,0.08210298,0.99192256,-0.12546498,1.2423216,Green
144,-0.15255602,0.9453506,-0.036295865,1.3625574,-0.02561514,1.5460303,0.012778953,0.96366763,0.012555123,1.6384281,0.04134065,1.5762625,0.090300865,0.8291391,0.08210298,0.99192256,0.07149848,1.2263389,-0.1044162,1.2044927,Green
145,-0.036295865,1.3625574,-0.02561514,1.5460303,0.012778953,0.96366763,0.012555123,1.6384281,0.04134065,1.5762625,0.090300865,0.8291391,0.08210298,0.99192256,0.07149848,1.2263389,0.15095471,1.2498806,-0.047308527,1.2149494,Green
146,-0.02561514,1.5460303,0.012778953,0.96366763,0.012555123,1.6384281,0.04134065,1.5762625,0.090300865,0.8291391,0.08210298,0.99192256,0.07149848,1.2263389,0.15095471,1.2498806,0.15228878,1.1737603,-0.016389009,1.2254559,Green
147,0.012778953,0.96366763,0.012555123,1.6384281,0.04134065,1.5762625,0.090300865,0.8291391,0.08210298,0.99192256,0.07149848,1.2263389,0.15095471,1.2498806,0.15228878,1.1737603,0.18839945,1.1469532,0.0055087544,1.1896183,Green
148,0.012555123,1.6384281,0.04134065,1.5762625,0.090300865,0.8291391,0.08210298,0.99192256,0.07149848,1.2263389,0.15095471,1.2498806,0.15228878,1.1737603,0.18839945,1.1469532,0.16540447,1.4734516,0.055082597,1.2126747,Green
149,0.04134065,1.5762625,0.090300865,0.8291391,0.08210298,0.99192256,0.07149848,1.2263389,0.15095471,1.2498806,0.15228878,1.1737603,0.18839945,1.1469532,0.16540447,1.4734516,0.6565209,2.0618415,0.07088948,1.3015231,Green
150,0.090300865,0.8291391,0.08210298,0.99192256,0.07149848,1.2263389,0.15095471,1.2498806,0.15228878,1.1737603,0.18839945,1.1469532,0.16540447,1.4734516,0.6565209,2.0618415,5.1993375,2.503957,0.17312965,1.4996773,Green
151,0.08210298,0.99192256,0.07149848,1.2263389,0.15095471,1.2498806,0.15228878,1.1737603,0.18839945,1.1469532,0.16540447,1.4734516,0.6565209,2.0618415,5.1993375,2.503957,0.21657678,1.0834835,0.11902595,1.3786637,Green
152,0.07149848,1.2263389,0.15095471,1.2498806,0.15228878,1.1737603,0.18839945,1.1469532,0.16540447,1.4734516,0.6565209,2.0618415,5.1993375,2.503957,0.21657678,1.0834835,0.2580518,0.8518618,-0.12976682,1.5403167,Yellow
153,0.15095471,1.2498806,0.15228878,1.1737603,0.18839945,1.1469532,0.16540447,1.4734516,0.6565209,2.0618415,5.1993375,2.503957,0.21657678,1.0834835,0.2580518,0.8518618,0.4017141,1.3100727,0.028997108,1.289445,Green
154,0.15228878,1.1737603,0.18839945,1.1469532,0.16540447,1.4734516,0.6565209,2.0618415,5.1993375,2.503957,0.21657678,1.0834835,0.2580518,0.8518618,0.4017141,1.3100727,0.030102223,0.67186576,-0.052129872,1.2634982,Green
155,0.18839945,1.1469532,0.16540447,1.4734516,0.6565209,2.0618415,5.1993375,2.503957,0.21657678,1.0834835,0.2580518,0.8518618,0.4017141,1.3100727,0.030102223,0.67186576,0.331403,1.06851,0.14477086,1.0843416,Green
156,0.16540447,1.4734516,0.6565209,2.0618415,5.1993375,2.503957,0.21657678,1.0834835,0.2580518,0.8518618,0.4017141,1.3100727,0.030102223,0.67186576,0.331403,1.06851,0.26893342,0.80090517,0.09755311,1.0878116,Green
157,0.6565209,2.0618415,5.1993375,2.503957,0.21657678,1.0834835,0.2580518,0.8518618,0.4017141,1.3100727,0.030102223,0.67186576,0.331403,1.06851,0.26893342,0.80090517,0.60118437,1.7463214,0.15213916,0.83453804,Green
158,5.1993375,2.503957,0.21657678,1.0834835,0.2580518,0.8518618,0.4017141,1.3100727,0.030102223,0.67186576,0.331403,1.06851,0.26893342,0.80090517,0.60118437,1.7463214,0.43433416,1.1983933,0.24053183,1.0008765,Green
159,0.21657678,1.0834835,0.2580518,0.8518618,0.4017141,1.3100727,0.030102223,0.67186576,0.331403,1.06851,0.26893342,0.80090517,0.60118437,1.7463214,0.43433416,1.1983933,0.24288145,0.7299038,0.14195025,1.049673,Green
160,0.2580518,0.8518618,0.4017141,1.3100727,0.030102223,0.67186576,0.331403,1.06851,0.26893342,0.80090517,0.60118437,1.7463214,0.43433416,1.1983933,0.24288145,0.7299038,0.43930236,0.98376864,0.16126013,0.9776921,Green
161,0.4017141,1.3100727,0.030102223,0.67186576,0.331403,1.06851,0.26893342,0.80090517,0.60118437,1.7463214,0.43433416,1.1983933,0.24288145,0.7299038,0.43930236,0.98376864,0.46030104,0.7638774,0.22091681,0.9901512,Green
162,0.030102223,0.67186576,0.331403,1.06851,0.26893342,0.80090517,0.60118437,1.7463214,0.43433416,1.1983933,0.24288145,0.7299038,0.43930236,0.98376864,0.46030104,0.7638774,0.47471738,1.0753247,0.25286898,1.0075258,Green
163,0.331403,1.06851,0.26893342,0.80090517,0.60118437,1.7463214,0.43433416,1.1983933,0.24288145,0.7299038,0.43930236,0.98376864,0.46030104,0.7638774,0.47471738,1.0753247,0.5487678,0.9068198,0.3737482,1.0043705,Green
164,0.26893342,0.80090517,0.60118437,1.7463214,0.43433416,1.1983933,0.24288145,0.7299038,0.43930236,0.98376864,0.46030104,0.7638774,0.47471738,1.0753247,0.5487678,0.9068198,0.27102312,0.7782397,0.35710302,0.9954385,Green
165,0.60118437,1.7463214,0.43433416,1.1983933,0.24288145,0.7299038,0.43930236,0.98376864,0.46030104,0.7638774,0.47471738,1.0753247,0.5487678,0.9068198,0.27102312,0.7782397,0.6172282,0.94745463,0.28586587,0.98683876,Green
166,0.43433416,1.1983933,0.24288145,0.7299038,0.43930236,0.98376864,0.46030104,0.7638774,0.47471738,1.0753247,0.5487678,0.9068198,0.27102312,0.7782397,0.6172282,0.94745463,0.5875041,0.8294872,0.40780407,0.9326848,Green
167,0.24288145,0.7299038,0.43930236,0.98376864,0.46030104,0.7638774,0.47471738,1.0753247,0.5487678,0.9068198,0.27102312,0.7782397,0.6172282,0.94745463,0.5875041,0.8294872,0.6684352,0.9262869,0.5267397,0.90303427,Green
168,0.43930236,0.98376864,0.46030104,0.7638774,0.47471738,1.0753247,0.5487678,0.9068198,0.27102312,0.7782397,0.6172282,0.94745463,0.5875041,0.8294872,0.6684352,0.9262869,0.7081131,0.86906797,0.57067376,0.913167,Green
169,0.46030104,0.7638774,0.47471738,1.0753247,0.5487678,0.9068198,0.27102312,0.7782397,0.6172282,0.94745463,0.5875041,0.8294872,0.6684352,0.9262869,0.7081131,0.86906797,0.7438094,0.83679795,0.64931446,0.8905111,Green
170,0.47471738,1.0753247,0.5487678,0.9068198,0.27102312,0.7782397,0.6172282,0.94745463,0.5875041,0.8294872,0.6684352,0.9262869,0.7081131,0.86906797,0.7438094,0.83679795,0.76364213,0.74373573,0.6598457,0.89005953,Green
171,0.5487678,0.9068198,0.27102312,0.7782397,0.6172282,0.94745463,0.5875041,0.8294872,0.6684352,0.9262869,0.7081131,0.86906797,0.7438094,0.83679795,0.76364213,0.74373573,0.73120576,0.73792255,0.69971496,0.8269897,Green
172,0.27102312,0.7782397,0.6172282,0.94745463,0.5875041,0.8294872,0.6684352,0.9262869,0.7081131,0.86906797,0.7438094,0.83679795,0.76364213,0.74373573,0.73120576,0.73792255,0.8827567,0.69968843,0.739771,0.81901526,Green
173,0.6172282,0.94745463,0.5875041,0.8294872,0.6684352,0.9262869,0.7081131,0.86906797,0.7438094,0.83679795,0.76364213,0.74373573,0.73120576,0.73792255,0.8827567,0.69968843,0.8939454,0.6629062,0.7881706,0.7704476,Green
174,0.5875041,0.8294872,0.6684352,0.9262869,0.7081131,0.86906797,0.7438094,0.83679795,0.76364213,0.74373573,0.73120576,0.73792255,0.8827567,0.69968843,0.8939454,0.6629062,0.77783626,0.6077611,0.77215445,0.72852015,Green
175,0.6684352,0.9262869,0.7081131,0.86906797,0.7438094,0.83679795,0.76364213,0.74373573,0.73120576,0.73792255,0.8827567,0.69968843,0.8939454,0.6629062,0.77783626,0.6077611,0.9364703,0.5900903,0.80371654,0.67986387,Green
176,0.7081131,0.86906797,0.7438094,0.83679795,0.76364213,0.74373573,0.73120576,0.73792255,0.8827567,0.69968843,0.8939454,0.6629062,0.77783626,0.6077611,0.9364703,0.5900903,0.94888794,0.55494726,0.8543923,0.63442147,Green
177,0.7438094,0.83679795,0.76364213,0.74373573,0.73120576,0.73792255,0.8827567,0.69968843,0.8939454,0.6629062,0.77783626,0.6077611,0.9364703,0.5900903,0.94888794,0.55494726,0.9887582,0.5419446,0.88989127,0.60255,Green
178,0.76364213,0.74373573,0.73120576,0.73792255,0.8827567,0.69968843,0.8939454,0.6629062,0.77783626,0.6077611,0.9364703,0.5900903,0.94888794,0.55494726,0.9887582,0.5419446,1.0320693,0.5165029,0.93611854,0.5997784,Green
179,0.73120576,0.73792255,0.8827567,0.69968843,0.8939454,0.6629062,0.77783626,0.6077611,0.9364703,0.5900903,0.94888794,0.55494726,0.9887582,0.5419446,1.0320693,0.5165029,1.0292108,0.42023548,0.94269454,0.56173205,Green
180,0.8827567,0.69968843,0.8939454,0.6629062,0.77783626,0.6077611,0.9364703,0.5900903,0.94888794,0.55494726,0.9887582,0.5419446,1.0320693,0.5165029,1.0292108,0.42023548,1.5606567,0.5347613,1.0364745,0.535782,Green
181,0.8939454,0.6629062,0.77783626,0.6077611,0.9364703,0.5900903,0.94888794,0.55494726,0.9887582,0.5419446,1.0320693,0.5165029,1.0292108,0.42023548,1.5606567,0.5347613,0.91629153,0.46594346,0.9908774,0.52511245,Green
182,0.77783626,0.6077611,0.9364703,0.5900903,0.94888794,0.55494726,0.9887582,0.5419446,1.0320693,0.5165029,1.0292108,0.42023548,1.5606567,0.5347613,0.91629153,0.46594346,1.1025606,0.45406845,0.9830326,0.47014725,Green
183,0.9364703,0.5900903,0.94888794,0.55494726,0.9887582,0.5419446,1.0320693,0.5165029,1.0292108,0.42023548,1.5606567,0.5347613,0.91629153,0.46594346,1.1025606,0.45406845,1.107639,0.41165647,1.0275021,0.47446418,Green
184,0.94888794,0.55494726,0.9887582,0.5419446,1.0320693,0.5165029,1.0292108,0.42023548,1.5606567,0.5347613,0.91629153,0.46594346,1.1025606,0.45406845,1.107639,0.41165647,1.1375446,0.39937225,1.0615106,0.4645667,Green
185,0.9887582,0.5419446,1.0320693,0.5165029,1.0292108,0.42023548,1.5606567,0.5347613,0.91629153,0.46594346,1.1025606,0.45406845,1.107639,0.41165647,1.1375446,0.39937225,1.2211381,0.36829963,1.0911012,0.42445976,Green
186,1.0320693,0.5165029,1.0292108,0.42023548,1.5606567,0.5347613,0.91629153,0.46594346,1.1025606,0.45406845,1.107639,0.41165647,1.1375446,0.39937225,1.2211381,0.36829963,1.1968144,0.355545,1.1037763,0.37088192,Green
187,1.0292108,0.42023548,1.5606567,0.5347613,0.91629153,0.46594346,1.1025606,0.45406845,1.107639,0.41165647,1.1375446,0.39937225,1.2211381,0.36829963,1.1968144,0.355545,1.3088554,0.33183897,1.1408635,0.3570105,Green
188,1.5606567,0.5347613,0.91629153,0.46594346,1.1025606,0.45406845,1.107639,0.41165647,1.1375446,0.39937225,1.2211381,0.36829963,1.1968144,0.355545,1.3088554,0.33183897,0.8224617,0.2423609,1.013169,0.36690307,Green
189,0.91629153,0.46594346,1.1025606,0.45406845,1.107639,0.41165647,1.1375446,0.39937225,1.2211381,0.36829963,1.1968144,0.355545,1.3088554,0.33183897,0.8224617,0.2423609,1.318686,0.26901817,1.0235584,0.31542185,Green
190,1.1025606,0.45406845,1.107639,0.41165647,1.1375446,0.39937225,1.2211381,0.36829963,1.1968144,0.355545,1.3088554,0.33183897,0.8224617,0.2423609,1.318686,0.26901817,1.2664286,0.27086797,1.1066675,0.31329188,Green
191,1.107639,0.41165647,1.1375446,0.39937225,1.2211381,0.36829963,1.1968144,0.355545,1.3088554,0.33183897,0.8224617,0.2423609,1.318686,0.26901817,1.2664286,0.27086797,1.4422934,0.232836,1.161146,0.3062092,Green
192,1.1375446,0.39937225,1.2211381,0.36829963,1.1968144,0.355545,1.3088554,0.33183897,0.8224617,0.2423609,1.318686,0.26901817,1.2664286,0.27086797,1.4422934,0.232836,1.3189402,0.2274224,1.1913285,0.2672667,Green
193,1.2211381,0.36829963,1.1968144,0.355545,1.3088554,0.33183897,0.8224617,0.2423609,1.318686,0.26901817,1.2664286,0.27086797,1.4422934,0.232836,1.3189402,0.2274224,1.4772042,0.20479345,1.2218792,0.23652948,Green
194,1.1968144,0.355545,1.3088554,0.33183897,0.8224617,0.2423609,1.318686,0.26901817,1.2664286,0.27086797,1.4422934,0.232836,1.3189402,0.2274224,1.4772042,0.20479345,1.6392378,0.18610625,1.2892115,0.25242758,Green
195,1.3088554,0.33183897,0.8224617,0.2423609,1.318686,0.26901817,1.2664286,0.27086797,1.4422934,0.232836,1.3189402,0.2274224,1.4772042,0.20479345,1.6392378,0.18610625,0.8120022,0.1498323,1.1332618,0.2584217,Green
196,0.8224617,0.2423609,1.318686,0.26901817,1.2664286,0.27086797,1.4422934,0.232836,1.3189402,0.2274224,1.4772042,0.20479345,1.6392378,0.18610625,0.8120022,0.1498323,1.7081542,0.1370638,1.1570725,0.19581385,Green
197,1.318686,0.26901817,1.2664286,0.27086797,1.4422934,0.232836,1.3189402,0.2274224,1.4772042,0.20479345,1.6392378,0.18610625,0.8120022,0.1498323,1.7081542,0.1370638,1.6540148,0.073354945,1.2718867,0.23157777,Green
198,1.2664286,0.27086797,1.4422934,0.232836,1.3189402,0.2274224,1.4772042,0.20479345,1.6392378,0.18610625,0.8120022,0.1498323,1.7081542,0.1370638,1.6540148,0.073354945,2.01505,0.13070132,1.3316052,0.23620722,Green
199,1.4422934,0.232836,1.3189402,0.2274224,1.4772042,0.20479345,1.6392378,0.18610625,0.8120022,0.1498323,1.7081542,0.1370638,1.6540148,0.073354945,2.01505,0.13070132,1.578529,0.08483841,1.3666768,0.21317083,Green
200,1.3189402,0.2274224,1.4772042,0.20479345,1.6392378,0.18610625,0.8120022,0.1498323,1.7081542,0.1370638,1.6540148,0.073354945,2.01505,0.13070132,1.578529,0.08483841,2.0869198,0.06397548,1.4127063,0.14769214,Green
201,1.4772042,0.20479345,1.6392378,0.18610625,0.8120022,0.1498323,1.7081542,0.1370638,1.6540148,0.073354945,2.01505,0.13070132,1.578529,0.08483841,2.0869198,0.06397548,2.0564935,0.089568205,1.493382,0.22311519,Green
202,1.6392378,0.18610625,0.8120022,0.1498323,1.7081542,0.1370638,1.6540148,0.073354945,2.01505,0.13070132,1.578529,0.08483841,2.0869198,0.06397548,2.0564935,0.089568205,2.4731464,0.036459573,1.5111716,0.26023942,Green
203,0.8120022,0.1498323,1.7081542,0.1370638,1.6540148,0.073354945,2.01505,0.13070132,1.578529,0.08483841,2.0869198,0.06397548,2.0564935,0.089568205,2.4731464,0.036459573,2.390183,0.0122444825,1.5842124,0.268237,Green
204,1.7081542,0.1370638,1.6540148,0.073354945,2.01505,0.13070132,1.578529,0.08483841,2.0869198,0.06397548,2.0564935,0.089568205,2.4731464,0.036459573,2.390183,0.0122444825,1.9453338,-0.02387529,1.5293953,0.26441363,Green
205,1.6540148,0.073354945,2.01505,0.13070132,1.578529,0.08483841,2.0869198,0.06397548,2.0564935,0.089568205,2.4731464,0.036459573,2.390183,0.0122444825,1.9453338,-0.02387529,1.7485284,-0.04965038,1.5157454,0.18377613,Green
206,2.01505,0.13070132,1.578529,0.08483841,2.0869198,0.06397548,2.0564935,0.089568205,2.4731464,0.036459573,2.390183,0.0122444825,1.9453338,-0.02387529,1.7485284,-0.04965038,1.8620514,-0.07649561,1.5432217,0.1036035,Green
207,1.578529,0.08483841,2.0869198,0.06397548,2.0564935,0.089568205,2.4731464,0.036459573,2.390183,0.0122444825,1.9453338,-0.02387529,1.7485284,-0.04965038,1.8620514,-0.07649561,-1.2712293,0.022969862,1.4412057,-0.12817651,Green
