,Unnamed: 0,Time,X,Y,BAO,RAO,X_n,Y_n,RAO_n,BAO_n,X_o,Y_o
5241,5241,693.062,26.12716,-67.04748,0.3927368218367167,283.33413939307775,27.32263647184025,-66.926011068593,284.529615864918,0.394856854628648,-82.31,-328.81
5242,5242,693.172,26.26537,-67.07513,0.39577362648758546,282.64362026685444,25.969501649064178,-66.594594410351,282.3477519159186,0.40416055469997303,-82.7,-327.87
5243,5243,693.275,26.39437,-67.10109,0.3988117593681236,281.96679983942255,25.918403584454854,-67.28407592018885,281.4908334238774,0.3956180525760364,-83.1,-326.94
5244,5244,693.382,26.52856,-67.12824,0.4013713242505504,281.4279327649819,25.722345486858273,-67.74938436840796,280.62171825184015,0.390530309891611,-83.42,-326.19
5245,5245,693.488,26.66263,-67.15553,0.4044544983584454,280.7567077839776,27.27346424135962,-67.53343225081076,281.36754202533723,0.39785885983110003,-83.82,-325.26
5246,5246,693.591,26.79161,-67.18195,0.4075158757268481,280.0738013102879,27.320087059401853,-67.14548548777033,280.6022783696897,0.40815230152538967,-84.21,-324.32
5247,5247,693.698,26.92573,-67.20958,0.41062931502751393,279.4076352893909,27.036308948015726,-66.84122042583374,279.5182142374066,0.41705840242795955,-84.61,-323.39
5248,5248,693.803,27.05691,-67.23677,0.41371446490414926,278.739391206878,24.9008193149818,-67.62304232295723,276.5833005218598,0.4069727410592188,-85.0,-322.46
5249,5249,693.91,27.19083,-67.26471,0.4168719578045695,278.0691415692741,27.52166592837245,-65.78230339866123,278.39997749764655,0.4427448338512299,-85.4,-321.52
5250,5250,694.015,27.32269,-67.29237,0.4200227849196499,277.41022395804555,27.887471348050486,-64.71417750120379,277.975005306096,0.4650207327738638,-85.8,-320.59
5251,5251,694.119,27.4529,-67.31986,0.42316478773207555,276.7403264304456,28.793792380209933,-67.12713532172427,278.0812188106555,0.42652846791783394,-86.19,-319.65
5252,5252,694.226,27.58646,-67.34822,0.4263523589201572,276.0870076597231,26.358958945526552,-67.59462053331762,274.85950660524963,0.42205185833509473,-86.59,-318.72
5253,5253,694.33,27.71684,-67.37606,0.4295588566772491,275.4265642785917,27.547040209385706,-67.23785201556518,275.25676448797736,0.4319710410581816,-86.99,-317.78
5254,5254,694.435,27.8488,-67.40442,0.43273844798518113,274.77404122474235,28.276426842623827,-68.67127726605294,275.2016680673662,0.41062761753974364,-87.38,-316.85
5255,5255,694.541,27.98119,-67.43302,0.4359834087345436,274.11943145303746,28.529590066732474,-67.66941637274905,274.66783151976995,0.43185751369030073,-87.78,-315.91
5256,5256,694.648,28.11491,-67.46208,0.43923343728016984,273.4769219020766,27.498242255374695,-68.69959995933529,272.86025415745127,0.4176346394306228,-88.18,-314.98
5257,5257,694.751,28.24381,-67.49022,0.4424482071033928,272.8318004199007,28.493684951704225,-67.96391467362668,273.0816753716049,0.4341806753994472,-88.57,-314.05
5258,5258,694.855,28.37459,-67.5189,0.44543350208020904,272.35657128014753,26.17208801764237,-67.41706281554598,270.15406929778993,0.44721089624989263,-88.97,-313.3
5259,5259,694.962,28.50876,-67.54846,0.44904857850549895,271.54207757014234,28.345162763773832,-69.16781734085966,271.3784803339162,0.42078546114115795,-89.37,-312.17
5260,5260,695.066,28.63889,-67.57728,0.4517428078310339,271.04152593695034,29.296962986532318,-67.82780441110978,271.69959892348265,0.44737033200054827,-89.68,-311.43
5261,5261,695.175,28.77632,-67.60786,0.4550978274716417,270.40443549417233,29.1884664136499,-68.81535441551117,270.81658190782224,0.43402307422152736,-90.08,-310.49
