,Time,X,Y,BAO,RAO,X_n,Y_n,BAO_n,RAO_n,X_o,Y_o
5109,2569.983,114.57,-331.97,1.2149416209598192,222.76653294424636,113.3158190525773,-332.2477009314112,1.2100948253708395,221.51235199682367,-94.24,-409.58
5110,2570.488,113.87,-332.0,1.209390366522951,222.0652804920211,114.54893136929984,-331.9307798862547,1.2105984854164118,222.74421186132093,-93.85,-410.52
5111,2571.097,113.17,-332.02,1.2038203220432946,221.38024866730996,111.44445910133162,-334.12778829588257,1.1670324763451432,219.65470776864157,-93.47,-411.45
5112,2571.606,112.47,-332.04,1.1981571776672963,220.69645443459214,112.46632569902455,-332.3305570434436,1.1930860005943458,220.69278013361668,-93.08,-412.39
5113,2572.01,111.77,-332.05,1.1924335691215417,220.03276869593765,112.58160824427921,-331.49911064588093,1.202048402165105,220.84437694021688,-92.7,-413.33
5114,2572.518,111.07,-332.06,1.1866584348167155,219.36706338919703,111.31314646128793,-330.6768368903632,1.2107991851720012,219.61020985048498,-92.31,-414.27
5115,2573.027,110.37,-332.06,1.1808234299602165,218.72176960695978,110.71510754304013,-331.352023059246,1.193179958604571,219.0668771499999,-91.93,-415.21
5116,2573.533,109.67,-332.07,1.1749787234631663,218.07088411798583,109.21002949363945,-331.67442663155816,1.181882781175681,217.61091361162528,-91.54,-416.15
5117,2574.041,108.97,-332.07,1.1691902671310836,217.39735600968103,110.65956434041436,-333.1829881947559,1.1497649585967649,219.0869203500954,-91.13,-417.05
5118,2574.548,108.26,-332.06,1.1636427457213745,216.5419315051937,107.01581394107228,-332.52639052019157,1.1555026955439425,215.29774544626596,-90.58,-417.81
5119,2575.055,107.56,-332.06,1.1586196268662052,215.57411718478636,108.6646769674176,-332.0061287055649,1.1595598583264088,216.67879415220395,-89.96,-418.42
5120,2575.563,106.85,-332.05,1.1546158521512644,214.60909044120194,106.11581594772892,-331.4616450622479,1.1648845829854055,213.87490638893087,-89.44,-418.81
5121,2576.069,106.29,-332.04,1.1497189921750048,213.5322289491682,106.22908359209019,-332.0516103320434,1.1495163536535973,213.47131254125838,-88.59,-419.32
5122,2576.577,105.45,-332.03,1.145700584162585,212.33826433311546,104.12946535411167,-333.8822433999301,1.1133728382854704,211.01772968722713,-87.99,-419.6
5123,2577.083,104.88,-332.02,1.141731649019702,211.21558133812002,105.31879035745382,-332.57008906528773,1.1321307836512122,211.65437169557384,-87.19,-419.89
5124,2577.592,104.18,-332.0,1.1377031686153,209.9216558623717,104.88087538413264,-329.99541123632457,1.1726898426899188,210.62253124650434,-86.36,-420.1
5125,2577.998,103.47,-331.98,1.1337839154717193,208.5604816354239,104.301197244746,-333.1770105005328,1.1128921410564772,209.39167888016993,-85.49,-420.25
5126,2578.505,102.76,-331.96,1.1301187880276566,207.1726847342574,103.02626635463963,-332.54202051547827,1.119960613718406,207.43895108889703,-84.62,-420.33
5127,2579.114,102.05,-331.94,1.1266048992302484,205.73483176166354,102.36209519045403,-331.0450296263558,1.1422250789581432,206.0469269521176,-83.72,-420.35
5128,2579.519,101.35,-331.92,1.1233063621590536,204.2735854191628,101.04236775206137,-331.3493280991688,1.1332664657771725,203.96595317122416,-82.81,-420.31
5129,2580.129,100.64,-331.9,1.120182252588194,202.79281274246387,100.78947395317344,-331.40330130636914,1.1288512801824064,202.9422866956373,-81.91,-420.22
5130,2580.636,99.94,-331.88,1.1172801284142184,201.28775347745326,100.7879859628457,-331.9251161934275,1.1164927022929414,202.13573944029898,-81.0,-420.07
5131,2581.042,99.23,-331.85,1.1142223820456862,199.78425563592342,100.36503374792626,-330.5529961538936,1.1368593695712728,200.91928938384967,-80.09,-419.93
5132,2581.651,98.52,-331.83,1.1118188399650357,198.2251157144321,97.66178596495347,-331.97356310407133,1.1093131911146075,197.36690167938556,-79.19,-419.65
5133,2582.056,97.82,-331.8,1.109331673600773,196.67159149200984,97.80162182158452,-333.70945372263736,1.076005419226289,196.65321331359436,-78.28,-419.37
5134,2582.562,97.11,-331.78,1.1069882630207917,195.10140568432612,96.21937411658034,-330.5041408131878,1.1292562066224818,194.21077980090647,-77.38,-419.06
5135,2583.07,96.4,-331.75,1.1047917575592945,193.5366931617878,96.99614341395859,-331.66754570374,1.1062308565114463,194.13283657574638,-76.5,-418.71
5136,2583.576,95.69,-331.72,1.1026989184009253,191.9593920598833,95.91303559677957,-330.7505731860818,1.1196186081609165,192.18242765666287,-75.62,-418.33
5137,2584.082,94.98,-331.69,1.1007892418913112,190.5749831431188,93.82174706579265,-330.1985511827161,1.1268199343778909,189.41673020891145,-74.93,-418.0
5138,2584.589,94.27,-331.66,1.0989051939132757,188.79316195243936,93.71714250770123,-332.0257423638553,1.0925217854499745,188.24030446014058,-73.89,-417.48
5139,2585.096,93.57,-331.63,1.0971263830536366,187.4142697341907,92.54930940122476,-331.30947356050086,1.102720624762591,186.39357913541548,-73.21,-417.12
5140,2585.604,93.0,-331.6,1.0958210961102526,185.95439897996496,92.15789862654213,-331.6811300077061,1.0944051103536132,185.1122976065071,-72.37,-416.64
5141,2586.009,92.29,-331.57,1.0942915902912695,184.35668146286426,91.39760961400638,-330.4268737316931,1.1142429074392615,183.46429107687064,-71.53,-416.13
5142,2586.618,91.58,-331.54,1.09283426671689,182.7725608509111,92.87116895446813,-332.2993923412213,1.0795803700481512,184.06372980537924,-70.71,-415.61
5143,2587.023,90.87,-331.51,1.0914748595113561,181.18848335366133,89.52283048620035,-332.7995272852121,1.068968362590101,179.84131383986167,-69.9,-415.07
5144,2587.429,90.17,-331.48,1.0902416953080958,179.6132339222252,90.93429307264316,-332.79923348611624,1.0672167273728048,180.37752699486833,-69.1,-414.51
5145,2588.036,89.46,-331.44,1.0890104594640808,178.02476709716544,88.56233328093796,-331.5430729503317,1.0872114971110478,177.12710037810342,-68.3,-413.93
5146,2588.543,88.75,-331.41,1.087910084791217,176.44499936240751,90.19944991656575,-331.37100416054653,1.0885906905842593,177.89444927897327,-67.52,-413.34
5147,2589.05,88.04,-331.38,1.0869176769529343,174.8649953535584,87.74765391199483,-330.7214648320541,1.0984112838737636,174.57264926555325,-66.75,-412.73
5148,2589.557,87.33,-331.34,1.0859071726796583,173.28516670505874,85.63111529089932,-332.43727063336286,1.0667561873420326,171.58628199595807,-65.98,-412.11
5149,2590.063,86.62,-331.31,1.0850869614779173,171.70919631749493,87.56374454044409,-330.23453913008433,1.1038572946343084,172.65294085793903,-65.23,-411.47
5150,2590.569,85.91,-331.28,1.0842515553639447,170.13334358672904,86.448406024246,-330.8919420402752,1.0910244444497137,170.67174961097504,-64.48,-410.83
5151,2591.078,85.2,-331.24,1.083533151330774,168.55708231931402,84.89774476685417,-331.48439388138183,1.0792676734289328,168.2548270861682,-63.74,-410.16
5152,2591.585,84.5,-331.21,1.0829102296453663,166.9938876126908,86.2401056725571,-332.2005478358686,1.065621908510955,168.73399328524792,-63.01,-409.49
5153,2592.092,83.78,-331.17,1.0822755359357794,165.43075892952916,85.03255773337509,-331.2224162764208,1.0813606993306015,166.68331666290425,-62.3,-408.81
5154,2592.599,83.22,-331.14,1.082194815190369,163.99956249941644,81.6700029577937,-330.59223365007915,1.0917551415281193,162.44956545721016,-61.59,-408.12
5155,2593.106,82.37,-331.1,1.0805709555015313,162.39588818686266,81.57031697817295,-330.7031345442642,1.0874975643915494,161.5962051650356,-60.9,-407.56
5156,2593.614,81.8,-331.07,1.0810215829111764,161.0876497438584,82.1539995490608,-328.77322383849264,1.1211078891107964,161.4416492929192,-60.35,-406.85
5157,2594.12,81.09,-331.04,1.0807394474243786,159.53647137880415,80.49777920151735,-333.00126446904636,1.0465089249371415,158.9442505803215,-59.67,-406.13
5158,2594.627,80.38,-331.0,1.0806268104070995,158.01588591024637,80.7889038335553,-330.3599454670101,1.091797869400088,158.42478974380168,-59.03,-405.39
5159,2595.135,79.67,-330.97,1.0811319659816438,156.6135361327366,79.42524591291094,-331.706906203766,1.0682705264475556,156.36878204564755,-58.54,-404.63
5160,2595.642,78.96,-330.93,1.0820358971273734,155.30364065275484,79.4511848653602,-330.23997231356753,1.0940791521855395,155.79482551811503,-58.16,-403.85
5161,2596.048,78.25,-330.9,1.0833671890999677,154.02813931226984,77.83773425214801,-330.07003800309855,1.0978527586123246,153.61587356441785,-57.84,-403.04
5162,2596.657,77.54,-330.86,1.0851083165689308,152.8008043172548,77.59713106670394,-330.93321951285236,1.0838303949929509,152.85793538395873,-57.59,-402.19
5163,2597.062,76.83,-330.82,1.087147844787167,151.6088994749319,75.64157514589202,-331.47163312764286,1.0757747011947307,150.4204746208239,-57.39,-401.32
5164,2597.568,76.13,-330.79,1.0896118713107494,150.4657901318436,76.79383244002095,-329.5441326805494,1.1113563580781585,151.12962257186456,-57.25,-400.43
5165,2598.076,75.42,-330.75,1.0923250058453962,149.34102751755793,76.55836117550236,-330.8332647989082,1.0908717609534366,150.4793886930603,-57.15,-399.51
5166,2598.482,74.72,-330.71,1.095264624786133,148.27072131746039,74.56966264626617,-331.55465956085715,1.0805225343907263,148.12038396372654,-57.1,-398.59
5167,2598.987,74.01,-330.67,1.098491582918759,147.22823268653332,73.22996285779874,-331.02540490146225,1.0922885972105167,146.44819554433204,-57.1,-397.65
5168,2599.697,73.3,-330.63,1.1019182880193497,146.20954072836696,74.25862055538819,-329.4485446153078,1.1225385744476446,147.16816128375515,-57.13,-396.7
5169,2600.0,72.6,-330.59,1.1055166443525084,145.22833642233874,72.95606844631756,-330.02656111206556,1.1153505080807393,145.5844048686563,-57.19,-395.75
5170,2600.71,71.89,-330.55,1.1092565228619913,144.27589854164833,70.95862979808338,-330.7301290706111,1.1061126775012706,143.3445283397317,-57.29,-394.8
5171,2601.015,71.18,-330.51,1.1132011194773321,143.34799928844492,71.87327202338001,-330.44945166486855,1.1142578872819764,144.04127131182491,-57.42,-393.84
5172,2601.521,70.47,-330.46,1.1171323740231027,142.4491014362674,71.04785113435905,-331.74793541844514,1.0946536604181842,143.02695257062643,-57.57,-392.89
5173,2601.93,70.47,-330.46,1.1237252609101394,142.18426424889643,71.97404250878166,-330.7685863567647,1.1183394129578614,143.6883067576781,-57.74,-391.93
5174,2602.435,69.76,-330.42,1.1266994758201851,141.37334685151936,69.13550028254318,-330.31550878667275,1.1285231915321499,140.74884713406254,-57.9,-391.16
5175,2602.943,69.06,-330.38,1.1311128077737629,140.53697485003724,65.38855928355242,-330.7098086243229,1.1253565613778553,136.86553413358965,-58.11,-390.2
5176,2603.754,67.78,-330.3,1.1336223822173705,139.2127077532795,69.76040526153638,-330.87599603794513,1.1235693548767864,141.19311301481588,-58.34,-389.24
5177,2603.957,67.78,-330.3,1.1406390233907056,139.03617263144147,68.71697834088435,-331.96986705073067,1.111494345284888,139.97315097232584,-58.59,-388.28
5178,2604.464,67.07,-330.25,1.1451685878862108,138.2441843261408,65.66962619668224,-331.8326978028908,1.117545300161687,136.84381052282305,-58.84,-387.33
5179,2604.97,66.37,-330.21,1.1499722216908124,137.4742739569844,67.73191096876013,-332.0924360343938,1.1171175149324553,138.83618492574453,-59.11,-386.37
5180,2605.782,64.95,-330.12,1.1523481750833957,136.0919266525388,65.23335935555765,-330.9439970666372,1.1379667132438012,136.37528600809645,-59.4,-385.42
5181,2605.984,64.95,-330.12,1.159666089330897,135.97045708535364,65.5937243007854,-331.19501515170896,1.1409035354247494,136.61418138613905,-59.69,-384.46
5182,2606.489,63.54,-330.02,1.162158874342346,134.61367315395566,62.85608893377715,-329.6508617918459,1.168601551469547,133.9297620877328,-59.99,-383.51
5183,2606.997,62.83,-329.98,1.1672089089163478,133.88671816128738,61.09434951053353,-332.0137888664776,1.1317125969059103,132.1510676718209,-60.3,-382.56
5184,2607.707,62.12,-329.93,1.1722738811284763,133.17631170745042,64.11244901049415,-329.8539624119258,1.1736009873956463,135.16876071794456,-60.62,-381.61
5185,2608.011,61.42,-329.88,1.1773522656845168,132.4824278914,61.91256784403862,-329.8770423010036,1.1774038872702863,132.9749957354386,-60.94,-380.67
5186,2608.721,60.71,-329.84,1.182653176022548,131.79368156326768,61.06816237539598,-329.8315750396501,1.1828002193200038,132.15184393866366,-61.28,-379.72
5187,2609.024,60.0,-329.79,1.187868132527485,131.11614889097376,60.40604160207719,-331.02649625913796,1.1662872016169346,131.52219049305094,-61.62,-378.78
5188,2609.531,59.29,-329.74,1.1931653865975276,130.45151436453312,56.69481424691306,-330.4030946081227,1.1815922024335652,127.85632861144619,-61.97,-377.84
5189,2610.039,58.59,-329.69,1.1986165331224263,129.79625610933468,60.138360344000084,-330.33760248224644,1.1873137375631382,131.34461645333477,-62.32,-376.89
5190,2610.445,58.59,-329.69,1.2063442069146102,129.78434112018292,56.76325451803354,-328.1672659771435,1.2329209292455954,127.95759563821645,-62.67,-375.95
5191,2610.952,57.88,-329.65,1.2118897081492916,129.13852136368914,58.91906537696387,-330.23352435122223,1.2017052869548992,130.177586740653,-63.03,-375.01
5192,2611.46,57.17,-329.6,1.2158420147155107,128.5004112833885,57.929531572323654,-329.06100388100066,1.2252492716475205,129.25994285571215,-63.32,-374.26
5193,2611.968,56.47,-329.56,1.221544297058887,127.88026900190661,55.228058809905285,-328.3436354248246,1.2427738638003198,126.63832781181189,-63.69,-373.32
5194,2612.779,55.19,-329.48,1.2254634732797498,126.73189219766269,55.84075605304423,-329.0145991234804,1.2335862509166842,127.38264825070692,-64.06,-372.38
5195,2612.982,55.19,-329.48,1.2334551684258162,126.77530713825936,56.30894581115804,-331.3913945993372,1.2000950393625442,127.8942529494174,-64.44,-371.44
5196,2613.794,53.77,-329.39,1.237077086027587,125.50397802460289,53.671411048105696,-327.8240511519972,1.2644080493430483,125.40538907270859,-64.81,-370.5
5197,2613.996,53.77,-329.39,1.2451420017741792,125.55919122071472,55.060624066487826,-330.8385052030193,1.219860816749224,126.84981528720255,-65.19,-369.56
5198,2614.707,52.36,-329.31,1.2489694578808375,124.31229746087068,53.01083948978809,-329.9422300260194,1.2379349622968299,124.96313695065876,-65.57,-368.63
5199,2615.011,51.65,-329.27,1.2550269903714102,123.71683959752609,52.049081783306114,-330.0125611712697,1.2420668530352887,124.1159213808322,-65.95,-367.69
5200,2615.721,50.94,-329.23,1.2610655356316351,123.12901282800897,52.330367114248155,-327.10323885297873,1.2981845200506477,124.51937994225712,-66.33,-366.76
5201,2616.024,50.23,-329.19,1.2672396608781222,122.54272928248334,51.32882239655583,-328.06277297728985,1.2869134838418672,123.64155167903917,-66.71,-365.82
5202,2616.734,49.53,-329.15,1.2734425594008916,121.98321400914143,49.78653221174197,-329.26789764920414,1.271384857241918,122.2397462208834,-67.1,-364.89
5203,2617.039,48.82,-329.11,1.279734003389727,121.40640675022055,50.38465873944675,-328.1780535644139,1.2959995371429294,122.97106548966731,-67.48,-363.95
5204,2617.649,48.12,-329.06,1.286052330237016,120.85645452353796,48.49592308326446,-329.6139714911326,1.27638370375457,121.23237760680243,-67.87,-363.01
5205,2618.054,47.41,-329.02,1.2924852495274168,120.29900830846445,46.37819730449682,-328.06798102623685,1.309101115161041,119.26720561296128,-68.26,-362.07
5206,2618.563,46.7,-328.98,1.2988973512245445,119.74927181406991,47.64453238941879,-328.8820777354698,1.300606417151606,120.6938042034887,-68.65,-361.14
5207,2619.071,45.99,-328.94,1.3054492814068728,119.20188127710065,46.17108025938349,-330.2882935712146,1.2819171193057057,119.38296153648413,-69.04,-360.2
5208,2619.477,45.99,-328.94,1.3121159920917373,119.309622411606,45.36489511493553,-329.8251054572961,1.2966679876345502,118.68451752654153,-69.35,-359.46
5209,2619.985,45.29,-328.89,1.3203266902561683,118.81756856626885,45.92150142825074,-329.0007328636657,1.3183940371950396,119.44906999451959,-69.82,-358.34
5210,2620.491,44.58,-328.85,1.3253254771690783,118.26523580494818,44.659738054925434,-329.5029579128075,1.3139292117136372,118.34497385987362,-70.14,-357.59
5211,2620.998,43.87,-328.81,1.3320799417268823,117.73880243997728,44.03039854052484,-330.38229846981596,1.3046381566045246,117.89920098050212,-70.53,-356.65
5212,2621.505,43.3,-328.77,1.3390860084394933,117.35634154147786,45.12948584253329,-328.6524005459112,1.3411385061118908,119.18582738401116,-70.92,-355.72
5213,2622.013,42.6,-328.72,1.3458897029596897,116.85294904280335,43.17643189025887,-328.19759593411516,1.355007373935186,117.42938093306222,-71.31,-354.78
5214,2622.823,41.19,-328.63,1.351020999989598,115.68257604323998,40.433114572546906,-327.17610904324835,1.3763961841498844,114.92569061578688,-71.71,-353.85
5215,2623.026,40.48,-328.59,1.358041462610296,115.17690219831404,40.74062815207354,-328.64870012867914,1.3570169520935005,115.43753035038758,-72.1,-352.91
5216,2623.532,39.77,-328.55,1.365038127765425,114.67899764124205,40.88576473272796,-329.35757690104947,1.3509432518790592,115.79476237397,-72.49,-351.98
5217,2624.04,39.06,-328.5,1.3720269055390946,114.19853326553718,39.807098391404296,-326.64430486084666,1.4044148956305742,114.94563165694147,-72.89,-351.05
5218,2624.546,38.35,-328.46,1.3792302973208723,113.71006727638499,37.963868041267524,-327.91369773719913,1.388765070517843,113.32393531765251,-73.28,-350.11
5219,2625.053,37.64,-328.42,1.3864248330365458,113.23921582208172,36.41798597016816,-328.0767521587753,1.3924156380162798,112.01720179224988,-73.68,-349.18
5220,2625.763,36.94,-328.38,1.393679069529221,112.774274548764,37.32244696583073,-329.9078700859425,1.3670127059867958,113.15672151459474,-74.07,-348.25
5221,2626.067,36.23,-328.34,1.4010807358609365,112.31362740113062,37.949238378011216,-326.1994124619777,1.438441036326584,114.03286577914183,-74.47,-347.31
5222,2626.573,35.53,-328.29,1.4066908155265196,111.8932996206654,33.750628756607746,-327.76634047770426,1.4158303983500016,110.11392837727315,-74.86,-346.57
5223,2627.08,34.82,-328.25,1.4158882641316923,111.41410368530549,34.502345046266676,-328.40492866006207,1.413184248907906,111.09644873157217,-75.26,-345.44
5224,2627.789,34.11,-328.21,1.4233679885897526,110.96372199957968,34.61609831636263,-328.05661428106043,1.4260450744107864,111.4698203159423,-75.65,-344.51
5225,2628.095,33.41,-328.16,1.4309334799448605,110.53940338178055,33.30332858767858,-327.78302190259893,1.4375129889524136,110.43273196945913,-76.05,-343.57
5226,2628.601,33.41,-328.16,1.4380360996786732,110.82522907713748,33.111623764927536,-327.84982566248965,1.4434496631234213,110.52685284206503,-76.44,-342.83
5227,2629.006,32.7,-328.12,1.445654329206391,110.32272884587292,32.118090751251586,-327.14725574242846,1.4626319192808825,109.7408195971245,-76.76,-341.89
5228,2629.717,31.28,-328.03,1.4521201853924697,109.20814301140734,33.3733431759181,-327.91227346481884,1.4541749010483453,111.30148618732545,-77.16,-340.96
5229,2630.022,31.28,-328.03,1.4610670298296897,109.4884879793305,31.067011029645034,-326.5896070201376,1.4862066298509005,109.27549900897553,-77.55,-340.02
5230,2630.529,30.71,-327.99,1.4689959475519112,109.22548054368998,28.831509976259543,-328.08295046085175,1.467373655968802,107.34699051994953,-77.95,-339.09
5231,2631.036,29.3,-327.9,1.4757657063108895,108.12787429705627,28.247681148387702,-328.3739456557881,1.4674937941418638,107.07555544544397,-78.34,-338.16
5232,2631.542,29.3,-327.9,1.4847450096919461,108.4412467652415,28.316567789082733,-328.1103099807222,1.481074408078537,107.45781455432423,-78.74,-337.22
5233,2632.053,27.88,-327.82,1.491809520598981,107.34468314732686,29.170016995684637,-328.5973434360369,1.4782423182213706,108.6347001430115,-79.13,-336.29
5234,2632.763,27.17,-327.78,1.4999684239728825,106.9681957406032,27.022861289628736,-326.5795193428918,1.5209207640459255,106.82105703023194,-79.53,-335.35
5235,2633.068,26.46,-327.73,1.5079971618583303,106.60013227008682,27.03999902292415,-326.9262519701947,1.5220252113348507,107.18013129301097,-79.93,-334.42
5236,2633.575,25.75,-327.69,1.5162638534671533,106.22791064499009,25.69106181060043,-328.1445138515662,1.5083310902614022,106.16897245559052,-80.32,-333.48
5237,2634.083,25.05,-327.65,1.524502490436662,105.8834401594508,24.65888596570481,-327.97733419815364,1.5187894309245047,105.49232612515561,-80.72,-332.55
5238,2634.793,24.34,-327.61,1.5328854269157435,105.53583088221744,23.08386730018288,-329.90711342615134,1.4927932343376358,104.27969818240032,-81.12,-331.61
5239,2635.098,23.63,-327.57,1.541323171059844,105.19568669864748,23.15375597966864,-327.3046258095115,1.5459548244336836,104.71944267831613,-81.52,-330.67
5240,2635.707,23.06,-327.53,1.5497458023093473,104.99326168854837,22.53954830369462,-326.40307350407005,1.5694143800912874,104.47280999224299,-81.91,-329.74
5241,2636.114,22.22,-327.48,1.5580733933259128,104.53846086488933,23.41547647184025,-327.35853106859304,1.560193426117844,105.73393733672958,-82.31,-328.81
5242,2636.824,21.51,-327.43,1.5665741083384015,104.2109288894404,21.21413164906418,-326.949464410351,1.5749610365507891,103.91506053850458,-82.7,-327.87
5243,2637.031,21.51,-327.43,1.5754803571594744,104.61114758953751,21.034033584454857,-327.61298592018886,1.5722866503673871,104.13518117399236,-83.1,-326.94
5244,2637.842,20.09,-327.34,1.5819059073914052,103.51638807454596,19.283785486858275,-327.96114436840793,1.571064893032466,102.71017356140423,-83.42,-326.19
5245,2638.045,20.09,-327.34,1.590810976518837,103.93081593059875,20.70083424135962,-327.71790225081077,1.5842153379914916,104.54165017195838,-83.82,-325.26
5246,2638.553,18.82,-327.26,1.599323963475398,103.07193847017722,19.348477059401855,-327.22353548777033,1.5999603892739396,103.60041552957907,-84.21,-324.32
5247,2639.059,18.12,-327.22,1.6080612636206095,102.80137061343103,18.230578948015726,-326.85164042583375,1.614490351021055,102.91194956144676,-84.61,-323.39
5248,2639.87,17.41,-327.18,1.616852982871349,102.51871292598246,15.2539093149818,-327.5662723229572,1.6101112590264184,100.36262224096426,-85.0,-322.46
5249,2640.072,17.41,-327.18,1.625793819282465,102.9656821470144,17.74083592837245,-325.69759339866124,1.6516666953291255,103.29651807538686,-85.4,-321.52
5250,2640.883,15.99,-327.09,1.6345667021946173,101.9973239845046,16.554781348050486,-324.51180750120375,1.6795646500488313,102.56210533255509,-85.8,-320.59
5251,2641.085,15.99,-327.09,1.6434807413900885,102.45050512320572,17.330892380209935,-326.89727532172424,1.6468444215758469,103.79139750341565,-86.19,-319.65
5252,2641.694,14.58,-327.01,1.652554954212258,101.50907841173616,13.352498945526552,-327.2564005333176,1.6482544536271955,100.2815773572627,-86.59,-318.72
5253,2642.099,13.87,-326.97,1.6616618189630217,101.27781445114228,13.700200209385704,-326.8317920155652,1.6640740033439543,101.10801466052799,-86.99,-317.78
5254,2642.605,13.17,-326.92,1.6706126795912164,101.05299302841058,13.597626842623828,-328.1868572660529,1.6485018491457788,101.4806198710344,-87.38,-316.85
5255,2643.113,12.46,-326.88,1.679799896655613,100.83847727926083,13.008400066732474,-327.1163963727491,1.67567400161137,101.3868773459933,-87.78,-315.91
5256,2643.62,11.75,-326.84,1.68892682389294,100.63132961458872,11.133332255374695,-328.07751995933523,1.667328026043393,100.01466186996342,-88.18,-314.98
5257,2644.126,11.05,-326.79,1.6979918719332008,100.43132977313402,11.299874951704227,-327.26369467362673,1.6897243402292552,100.68120472483825,-88.57,-314.05
5258,2644.634,10.34,-326.76,1.7055106309292318,100.21800087808576,8.137498017642368,-326.65816281554595,1.7072880250989153,98.01549889572813,-88.97,-313.3
5259,2645.141,9.63,-326.7,1.7165235889487678,100.0605861465942,9.466402763773834,-328.31935734085965,1.6882604715844267,99.89698891036804,-89.37,-312.17
5260,2645.648,8.92,-326.67,1.7241467249689237,99.77082539500213,9.578072986532318,-326.9205244111098,1.7197742491384382,100.42889838153445,-89.68,-311.43
5261,2646.054,8.92,-326.67,1.7327984021195029,100.31347068066182,9.3321464136499,-327.8774944155112,1.7117236488693885,100.72561709431173,-90.08,-310.49
5262,2646.562,8.22,-326.62,1.7420505957778873,100.16523798204645,7.705456327772158,-326.2332014676061,1.7488015037100435,99.6506943098186,-90.48,-309.55
5263,2647.069,7.51,-326.57,1.7512490091232755,100.01397202391273,8.193428152871377,-327.2427658841825,1.7395070293491997,100.6974001767841,-90.88,-308.62
5264,2647.781,6.24,-326.5,1.76135890980776,99.3076844962161,3.628721375102435,-326.26837885735864,1.765401461364083,96.69640587131853,-91.27,-307.69
5265,2648.085,6.24,-326.5,1.769841207748895,99.88208347846975,6.03430553438539,-325.10487621860835,1.7941907112070532,99.67638901285514,-91.67,-306.75
5266,2648.896,4.82,-326.41,1.7801903604116003,99.05362285146364,3.8176132399193214,-325.93359660358124,1.788505168246792,98.05123609138296,-92.07,-305.82
5267,2649.099,4.11,-326.37,1.7897612895879753,98.93222427500555,2.653407300220901,-326.06641240482304,1.7950598926920245,97.47563157522646,-92.46,-304.88
5268,2649.605,3.41,-326.33,1.7992104618070366,98.83712510995046,3.0584481605973868,-326.1012082686705,1.8032036308200745,98.48557327054785,-92.86,-303.95
5269,2650.112,2.7,-326.28,1.8087008528134594,98.7411489704267,2.639869098908171,-326.44968548367814,1.8057392824304364,98.68101806933488,-93.26,-303.01
5270,2650.619,1.99,-326.24,1.8182336789091447,98.64438757476272,3.556585398754836,-325.06283682417796,1.8387790521604719,100.21097297351756,-93.65,-302.08
5271,2651.127,1.29,-326.19,1.827634670081651,98.57341020782431,1.3057043248311835,-327.1034187498479,1.8116925054473552,98.58911453265549,-94.05,-301.15
5272,2651.837,0.58,-326.15,1.8372976992060783,98.49712686165013,-0.22742262546011094,-325.08041234137784,1.855965525487732,97.68970423619002,-94.44,-300.21
5273,2652.141,-0.13,-326.11,1.8468493630082274,98.43694936353933,-0.07965382237945091,-326.82415589340997,1.8343849912957022,98.48729554115988,-94.84,-299.28
5274,2652.648,-0.84,-326.07,1.8564118387474688,98.38576319773098,-1.5014461570060726,-324.70000689289594,1.880322729196062,97.72431704072491,-95.24,-298.35
5275,2653.155,-1.55,-326.02,1.8660129780965358,98.33401496938887,-1.418406031186919,-326.88621540529857,1.8508946672425786,98.46560893820195,-95.63,-297.41
5276,2653.664,-2.25,-325.98,1.874057911642508,98.18020370726474,-0.7315495180142211,-325.5949973681328,1.8807774751974347,99.69865418925052,-95.95,-296.66
5277,2654.374,-2.96,-325.94,1.885243513732706,98.28937328114368,-4.338079202615831,-327.179456960001,1.863610908843929,96.91129407852785,-96.43,-295.54
5278,2654.678,-3.67,-325.89,1.8932880753453902,98.1286650270959,-3.35175571479465,-326.6219440454736,1.880513241811509,98.44690931230126,-96.74,-294.79
5279,2655.085,-3.67,-325.89,1.9009322946825755,98.8056769624094,-4.100549471739424,-324.073006619807,1.9326448116538837,98.37512749066997,-97.14,-293.86
5280,2655.897,-5.08,-325.8,1.9123670090307012,98.12893813753413,-3.1122355742417245,-323.98519480179533,1.9440413350216816,100.09670256329241,-97.54,-292.93
5281,2656.1,-5.08,-325.8,1.9200082817677535,98.814161940483,-4.590100422625769,-325.5127744231101,1.9250213137804222,99.30406151785724,-97.93,-291.99
5282,2656.911,-6.35,-325.72,1.931162575716661,98.29362135967929,-7.460026618612442,-326.873175364383,1.911035868755293,97.18359474106686,-98.33,-291.06
5283,2657.113,-6.35,-325.72,1.9385285807336208,98.99854796914954,-6.22179298770122,-325.5403803996027,1.9416635341616697,99.12675498144831,-98.73,-290.13
5284,2657.925,-7.77,-325.64,1.9504530864396459,98.35357136372834,-6.784740211113516,-324.78802273286755,1.9653228949032502,99.33883115261482,-99.12,-289.19
5285,2658.129,-7.77,-325.64,1.9576755066143257,99.0723316572291,-7.261315844590347,-324.98421463822456,1.9691211203636896,99.58101581263875,-99.52,-288.26
5286,2658.838,-9.19,-325.55,1.9695257261007466,98.4423018828796,-8.897666727237631,-324.2014550733452,1.9930622751819382,98.73463515564197,-99.91,-287.33
5287,2659.143,-9.89,-325.51,1.9790335628993663,98.51582867742626,-10.948435499723272,-323.48654737361454,2.0143494734879193,97.45739317770298,-100.31,-286.4
