,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
131,2044.023,34.66,117.76,206.239255424605,376.729878958386,207.332618772766,380.635428557105,-131.9,-220.15,1.32866666666667,0.930666666666667
132,2059.103,9.38,134.18,199.620437834416,361.329616001789,199.823291863407,364.093200382756,-111.95,-206.17,1.33,0.932000000000001
133,2074.139,-15.96,150.63,192.575355243345,351.133516771043,200.699144062608,352.297555920637,-92.41,-192.08,1.30266666666667,0.939333333333332
134,2089.203,-41.29,167.08,185.204465949525,346.267546414619,187.613230662187,344.149096007881,-72.7,-177.76,1.314,0.954666666666668
135,2104.337,-66.68,183.57,177.717041196841,347.185565656178,179.570512297764,316.296503643272,-52.85,-163.34,1.32333333333333,0.961333333333333
136,2119.482,-92.18,200.13,170.386302592018,354.062402691955,173.572157150794,355.277345636687,-33.05,-148.96,1.32,0.958666666666666
137,2134.478,-117.45,216.54,163.417671388604,366.126986303933,185.975258652157,365.716332782255,-12.96,-134.36,1.33933333333333,0.973333333333333
138,2149.572,-142.89,233.06,156.958003196179,383.387328429097,168.182296616478,382.89804503373,7.17,-119.74,1.342,0.974666666666668
139,2164.693,-168.32,249.57,151.174954207836,405.092589539725,138.375770004114,405.651779573955,26.99,-105.33,1.32133333333333,0.960666666666666
140,2179.824,-193.67,266.04,146.041526034113,430.421566606507,148.491243140406,441.157011825245,46.76,-90.97,1.318,0.957333333333333
141,2195.913,-218.67,282.78,141.362031857115,458.874465731097,144.491310222179,471.910964107923,67.85,-75.65,1.406,1.02133333333333
142,2210.962,-243.8,299.73,137.443816311188,490.202130758323,135.49928178786,492.495869510707,87.73,-61.36,1.32533333333333,0.952666666666667
143,2226.045,-268.98,316.72,134.052492519252,523.818546158877,140.657089073127,523.318921444764,107.49,-47.5,1.31733333333333,0.924
144,2241.13,-294.05,333.63,131.036290158372,559.039393334674,114.255864021029,560.073406031797,127.63,-33.4,1.34266666666667,0.94
145,2256.203,-319.01,350.46,128.407032186183,595.418261728678,129.920835979439,594.772038724849,147.57,-19.44,1.32933333333333,0.930666666666667
146,2271.197,-344.01,367.32,126.06091093294,633.047101012239,144.158315785268,627.60947167617,167.74,-5.32,1.34466666666667,0.941333333333333
147,2286.238,-367.47,383,123.957510119003,669.646918980443,123.794423602103,689.642994385978,187.97,8.95,1.34866666666667,0.951333333333333
148,2301.379,-392.74,399.42,122.176862994091,707.991654894321,125.876439635454,711.948116691677,206.51,22.39,1.236,0.896
149,2316.348,-418.16,415.93,120.467021224304,747.748212702645,120.453431488964,732.782340300948,226.34,36.79,1.322,0.96
150,2331.495,-443.38,432.3,118.933057956058,787.970055585871,117.838097040458,790.536438293378,246.24,51.09,1.32666666666667,0.953333333333334
151,2346.573,-468.53,449.11,117.590266531481,829.069951511934,117.499859836036,853.243794857634,266.26,65.13,1.33466666666667,0.936
152,2361.61,-493.48,465.92,117.469291386211,870.265285645705,117.740211764577,861.85211345443,278.67,64.49,0.827333333333335,-0.0426666666666667
153,2376.736,-518.78,482.41,119.116506795268,896.304088186593,106.163224625781,904.503604729413,264.26,46.28,-0.960666666666668,-1.214
154,2391.761,-518.79,459.03,119.315378223268,877.952441764359,116.406402966683,886.990057168011,246.73,29.17,-1.16866666666667,-1.14066666666667
155,2406.832,-506.43,431.62,119.744293644477,846.53210222649,118.770368918076,843.548651482062,228.57,11.63,-1.21066666666667,-1.16933333333333
156,2421.877,-493.64,404.18,120.150680887209,815.050202625581,120.111366607325,811.875216955861,211.14,-5.2,-1.162,-1.122
157,2436.943,-480.89,376.85,120.587752225476,783.736255700858,121.110624760867,805.424298208528,193.79,-21.96,-1.15666666666667,-1.11733333333333
158,2452.159,-468.04,349.28,121.055063949517,752.23662427457,113.237048154566,752.0300518127,176.38,-38.77,-1.16066666666667,-1.12066666666667
159,2467.134,-455.48,321.82,121.557478870317,721.099371584805,125.900727266433,719.598751078199,158.98,-55.57,-1.16,-1.12
160,2482.323,-443.19,294.23,122.076833289399,690.209676257875,121.168869097281,692.380602529509,141.65,-72.31,-1.15533333333333,-1.116
161,2497.353,-430.76,266.77,122.666146554354,659.313764834316,129.006674627494,528.024327542529,124.27,-89.09,-1.15866666666667,-1.11866666666667
162,2512.415,-416.76,240.87,123.521041228435,628.020427454394,127.034535415126,614.347505385407,106.81,-105.95,-1.164,-1.124
163,2527.476,-393.97,221.2,125.437869045828,593.253287306526,121.13522628455,561.983912211373,89.38,-122.78,-1.162,-1.122
164,2542.602,-370.49,202.17,127.67857359477,559.035680882714,127.613433838054,593.177748923758,71.96,-139.53,-1.16133333333333,-1.11666666666667
165,2557.555,-347.09,183.21,130.199741702322,525.583343723905,130.099217918859,535.871401029896,54.35,-156.03,-1.174,-1.1
166,2572.773,-323.52,164.13,133.074229644222,493.01167014585,136.125156488504,488.863017296471,36.61,-172.57,-1.18266666666667,-1.10266666666667
167,2587.819,-299.95,145.04,136.322960579328,461.849697845522,130.791873342703,457.152366605482,19,-188.99,-1.174,-1.09466666666667
168,2602.878,-278.08,127.33,139.98407718175,434.54089347264,139.301148877594,426.018246752466,1.33,-205.47,-1.178,-1.09866666666667
169,2617.924,-252.98,107.01,144.285307918897,405.242365134743,141.073417697456,402.657067569439,-16.42,-222.02,-1.18333333333333,-1.10333333333333
170,2632.986,-229.51,88,149.098219444238,380.514423379719,148.411267671753,384.612484056672,-34.09,-238.5,-1.178,-1.09866666666667
171,2648.047,-206.12,69.06,154.521623881904,358.904265926166,160.530912113509,359.305490854091,-51.73,-254.94,-1.176,-1.096
172,2663.082,-182.52,49.95,160.589993035109,340.810066165892,160.559215325038,339.978051717502,-69.26,-271.49,-1.16866666666667,-1.10333333333333
173,2678.118,-159.06,30.95,166.98144464115,326.502028477619,165.263081421593,321.425389936456,-85.51,-287.16,-1.08333333333333,-1.04466666666667
174,2694.189,-135.68,12.02,174.311410055035,318.699490115689,174.638779318835,351.788908821944,-104.09,-305.11,-1.23866666666667,-1.19666666666667
175,2709.307,-112.26,-6.95,181.877461825279,316.219752861835,181.81628126737,319.127333184525,-122.62,-323,-1.23533333333333,-1.19266666666667
176,2724.378,-88.62,-26.09,188.971492991562,315.307455351122,191.056751840808,318.646336211318,-137.79,-337.54,-1.01133333333333,-0.969333333333335
177,2740.501,-65.2,-45.06,196.424549849249,323.250929774378,207.402530556376,375.560222622437,-156.6,-355.12,-1.254,-1.172
178,2756.558,-41.58,-64.18,203.445106159794,336.315653218818,203.675360581865,343.300736819907,-175.39,-372.73,-1.25266666666667,-1.174
179,2771.628,-19.73,-81.88,210.025964635423,345.368951702379,218.842193874018,344.607615493244,-192.55,-380.9,-1.144,-0.544666666666664
180,2787.713,5.31,-102.15,217.383224810494,320.566865567856,223.911441450571,357.495735750962,-189.32,-356.87,0.215333333333335,1.602
181,2803.816,30.35,-122.43,225.267627420871,298.225538309515,218.763921452156,289.30376267124,-181.51,-332.32,0.520666666666667,1.63666666666667
182,2819.871,52.21,-140.13,233.434365297333,280.959961560362,218.347743154806,281.171118240722,-173.45,-307.51,0.537333333333333,1.654
183,2835.983,77.32,-160.47,243.207013962478,272.046655006085,242.451012577289,272.215233037901,-165.52,-283.1,0.528666666666665,1.62733333333333
184,2852.03,100.78,-179.46,253.068512852034,269.857321005008,258.79370145366,297.119687792055,-157.38,-258.05,0.542666666666668,1.67
185,2867.155,124.27,-198.49,262.812856125527,275.676042121908,261.329059719997,283.86169120241,-149.24,-232.98,0.542666666666666,1.67133333333333
186,2882.125,149.32,-218.77,271.719734537309,291.231175528995,277.025399039455,289.145476452001,-141.78,-210.03,0.497333333333334,1.53
187,2897.22,174.39,-239.07,279.694684910339,312.949197794147,268.364519862033,310.889578256848,-134.09,-186.37,0.512666666666667,1.57733333333333
188,2912.291,199.42,-259.34,286.419413000521,339.870512107185,337.646043222528,340.824381528512,-126.59,-163.27,0.5,1.54
189,2927.396,224.51,-279.66,292.076568509305,370.817439989006,293.594352385146,367.889855957417,-119.12,-140.29,0.498,1.532
190,2942.462,249.62,-299.99,296.85048974619,404.858547766995,296.452580607522,399.145415283121,-111.59,-117.13,0.502,1.544
191,2957.575,274.65,-320.26,300.425178413507,440.431254567611,302.376278647909,456.051811848258,-105.13,-97.22,0.430666666666667,1.32733333333333
192,2972.616,299.82,-340.64,304.041731752846,478.995415113757,306.862049028218,478.612501699172,-97.09,-72.5,0.536,1.648
193,2987.686,323.22,-359.6,306.930034481463,516.394284437773,307.269967457452,528.068105278772,-89.57,-49.33,0.501333333333334,1.54466666666667
194,3002.964,346.73,-378.63,309.406643717779,554.99186912963,315.086362150851,563.591986139984,-82.09,-26.31,0.498666666666666,1.53466666666667
195,3018.039,371.89,-398.9,311.6743363145,597.146148359009,314.185230664016,644.253764581672,-74.14,-1.86,0.53,1.63
196,3033.086,395.61,-417.46,313.364695372273,636.549290550229,311.91603171652,623.371689829306,-67.16,19.62,0.465333333333334,1.432
197,3049.159,419.44,-436.27,315.112309381219,678.187416721956,318.339352345713,684.078185468654,-59.17,44.22,0.532666666666666,1.64
198,3065.247,424.69,-427.58,316.231914042328,687.395963037317,313.351400417074,690.661903542687,-50.81,68.82,0.557333333333333,1.64
199,3081.166,404.22,-405.58,318.227762389294,669.992963619768,315.111849062685,670.723898105676,-42.11,94.1,0.58,1.68533333333333
200,3096.17,383.25,-383.86,320.219847408794,652.253220153032,312.027932472449,656.592136213116,-34.09,117.4,0.534666666666666,1.55333333333333
201,3111.34,360.83,-360.65,322.355735509654,633.377846155042,316.803812067979,632.501533145583,-26.01,140.87,0.538666666666667,1.56466666666667
202,3127.415,338.55,-337.57,324.784102739593,617.037085190185,319.735298960755,614.564310632337,-17.27,166.54,0.582666666666667,1.71133333333333
203,3143.457,317.55,-315.83,327.17720144667,603.033742422429,316.877287520769,590.86607254324,-9.32,190.93,0.53,1.626
204,3159.589,296.6,-294.14,329.577982110691,589.317775482803,316.130083570232,608.012395566311,-1.81,214.04,0.500666666666667,1.54066666666667
205,3175.725,274.16,-270.9,332.275911600133,575.498286530898,222.735049912429,589.570110947841,6.43,238.53,0.549333333333333,1.63266666666667
206,3191.794,251.84,-247.79,334.828647647927,563.378521777322,338.684760784934,562.858485701277,12.22,262.09,0.386,1.57066666666666
