,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
93,1470.045,50.43,-543.37,349.807452193003,617.891167763385,336.838245057854,374.059163876257,-58.91,64.77,0.756666666666667,-1.424
94,1485.142,75.24,-526,347.789708191211,583.970630853984,359.757525948335,536.963373167543,-48.27,44.76,0.709333333333333,-1.334
95,1500.204,99.94,-508.7,345.375009582913,550.434555964649,367.022395965745,527.917566229017,-39.04,23.9,0.615333333333334,-1.39066666666667
96,1515.248,124.63,-491.41,340.164000968738,532.079470192189,351.471788155901,559.375092605762,-55.92,9.1,-1.12533333333333,-0.986666666666667
97,1530.304,149.39,-473.93,334.330789337602,522.306461859319,295.631427289615,557.790247407033,-76.86,-3.17,-1.396,-0.818
98,1545.375,173.76,-456.24,328.38220570213,517.882293672993,346.373106653363,563.637108743204,-97.74,-15.23,-1.392,-0.804
99,1560.51,198.32,-438.7,322.394882658286,519.34075682542,300.307252216521,493.252254862108,-118.59,-27.26,-1.39,-0.802
100,1575.539,220.56,-421.47,316.700132772693,525.052856863002,298.351920032179,549.672849226277,-139.53,-39.35,-1.396,-0.806
101,1590.665,244.25,-402.97,310.97156644479,536.081064392317,296.126774529271,509.402677076357,-160.51,-51.47,-1.39866666666667,-0.808
102,1605.715,268.13,-384.3,305.513917373662,552.228642955072,291.106152908366,532.543195687755,-181.37,-63.51,-1.39066666666667,-0.802666666666667
103,1620.781,291.88,-365.75,300.368364476554,573.347296147806,281.532474817262,610.952732491047,-202.8,-75.89,-1.42866666666667,-0.825333333333334
104,1635.894,315.69,-347.15,295.639176568445,598.633307626631,280.472165374428,549.088513783056,-224,-88.12,-1.41333333333333,-0.815333333333334
105,1650.951,339.61,-328.46,291.28258473769,627.934103628717,330.423853437035,650.055634499827,-245.5,-100.54,-1.43333333333333,-0.828
106,1666.061,363.41,-309.87,287.390587303904,659.98843929269,272.316380425786,640.261157016427,-266.41,-112.61,-1.394,-0.804666666666666
