,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
1164,17841.932,30.96,-17.3,344.903947723909,212.296219938086,344.903947723909,212.296219938086,-24.33,187.67,1.612,0.0846666666666655
1165,17857.08,11.29,3.07,356.536517051102,186.220130222272,356.536517051102,186.220130222272,0.04,188.95,1.62466666666667,0.0853333333333334
1166,17872.176,-9.99,25.1,11.7815907175591,168.673435964292,11.7815907175591,168.673435964292,24.45,190.22,1.62733333333333,0.0846666666666674
1167,17887.225,-31.08,46.95,28.9012494861456,165.114331600864,28.9012494861456,165.114331600864,48.72,191.5,1.618,0.0853333333333334
1168,17902.396,-52.25,68.86,44.6828679276568,160.968253391779,44.6828679276568,160.968253391779,60.94,183.31,0.814666666666667,-0.546
1169,17917.526,-73.47,90.84,56.1285812274522,139.324746186742,56.1285812274522,139.324746186742,42.21,168.49,-1.24866666666667,-0.988
1170,17932.632,-94.54,112.66,69.9669911749424,123.598260505559,69.9669911749424,123.598260505559,21.58,155,-1.37533333333333,-0.899333333333334
1171,17947.695,-115.65,134.52,86.0784454245668,118.437306622533,86.0784454245668,118.437306622533,2.51,142.62,-1.27133333333333,-0.825333333333333
1172,17962.851,-136.89,156.52,102.772160000986,121.814058712449,102.772160000986,121.814058712449,-18.09,129.59,-1.37333333333333,-0.868666666666667
1173,17978.02,-158.03,178.41,117.374049614121,134.298213316485,117.374049614121,134.298213316485,-38.77,116.66,-1.37866666666667,-0.862
1174,17993.12,-179.16,200.29,128.859336884555,153.822717763014,128.859336884555,153.822717763014,-59.38,103.78,-1.374,-0.858666666666666
1175,18008.26,-198.88,220.7,137.653586197746,175.947128422148,137.653586197746,175.947128422148,-80.36,90.66,-1.39866666666667,-0.874666666666667
1176,18023.389,-221.41,244.04,144.163478449177,205.26938519906,144.163478449177,205.26938519906,-101.23,77.63,-1.39133333333333,-0.868666666666667
1177,18038.464,-241.01,264.34,149.14601506906,232.737727066327,149.14601506906,232.737727066327,-121.65,64.54,-1.36133333333333,-0.872666666666666
1178,18053.613,-262.24,286.32,152.933116400994,263.982422331488,152.933116400994,263.982422331488,-142.12,51.25,-1.36466666666667,-0.886000000000001
1179,18068.662,-284.71,309.59,155.865232769945,297.834867669989,155.865232769945,297.834867669989,-162.93,37.79,-1.38733333333333,-0.897333333333333
1180,18083.837,-307.26,332.94,158.112058975996,331.980933338046,158.112058975996,331.980933338046,-183.5,24.89,-1.37133333333333,-0.86
