,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
99,1601.185,-26.29,42.14,132.422443362493,119.183221973565,163.794655881024,157.243383781273,61.69,-38.26,1.104,-1.184
100,1617.287,1.44,22.72,135.82171291023,111.92530053567,149.369946305884,183.882533082682,79.44,-57.55,1.18333333333333,-1.286
101,1633.288,31.25,1.85,140.178052175457,103.028720753002,122.471455679701,145.318494833461,97.23,-77.28,1.186,-1.31533333333333
102,1648.415,63.22,-20.54,146.060554717244,90.4863265913696,183.815789785813,114.711611171841,113.74,-95.61,1.10066666666667,-1.222
103,1663.475,94.94,-43.36,153.526459886878,78.4011154257387,135.465667111079,46.594247348563,129.89,-113.54,1.07666666666667,-1.19533333333333
104,1679.479,126.23,-66.1,162.327423339755,69.6363561654399,140.69196431605,46.2059461354336,147.37,-132.45,1.16533333333333,-1.26066666666667
105,1695.551,157.51,-88.83,173.236430792065,62.9178710701499,189.907098413634,130.592651953118,164.92,-151.31,1.17,-1.25733333333333
106,1711.613,186.81,-110.11,189.228760542515,43.9590104529208,176.891103342224,13.8374599631889,179.76,-153.5,0.989333333333334,-0.146
107,1725.757,218.84,-133.38,272.792001439891,39.8272770849326,290.31465465142,20.1150101772862,179.06,-131.44,-0.0466666666666659,1.47066666666667
108,1740.809,248.99,-154.6,303.13884555369,86.4873100518221,288.384418618111,52.9816998748542,176.57,-107.32,-0.166000000000001,1.608
109,1755.876,278.64,-175.36,310.867761692345,138.067967682587,333.048305349325,205.817915448001,174.23,-85.02,-0.156,1.48666666666667
110,1770.944,308.34,-196.34,314.753663142683,192.426746841493,300.117171244583,115.564706521772,171.69,-60.86,-0.169333333333333,1.61066666666667
111,1787.011,339.96,-219.29,316.874901686341,249.841442919304,334.181907832663,281.546412564667,169.17,-36.94,-0.168000000000001,1.59466666666667
112,1802.102,356.34,-240.92,320.41796725816,297.983778920934,331.774237743667,354.334857482222,166.47,-11.26,-0.179999999999999,1.712
113,1818.169,319.57,-232.27,327.723569138073,291.739060977443,347.524677792097,327.220016263512,163.78,14.39,-0.179333333333333,1.71
114,1833.268,281.89,-219.32,334.923155275747,284.640133677597,312.129226691469,310.634698401416,161.25,38.49,-0.168666666666667,1.60666666666667
115,1848.321,247.64,-207.53,341.770324687989,284.214691034788,360.034125607838,310.553251041336,158.73,62.42,-0.168000000000001,1.59533333333333
116,1863.351,247.64,-207.53,342.724345291802,307.91075655131,357.416217778494,332.160250416449,156.2,86.49,-0.168666666666667,1.60466666666667
117,1879.382,213.1,-195.63,349.015690086956,311.955207041011,364.808921028915,294.031533019578,153.66,110.61,-0.169333333333333,1.608
118,1893.48,176.66,-183.09,355.407442563702,318.723328923378,344.016292011568,410.585492074851,151.14,134.61,-0.168000000000001,1.6
119,1909.557,137.67,-169.66,1.87150684768055,330.086074380608,-13.9266543396484,310.117587086169,148.45,160.25,-0.179333333333333,1.70933333333333
120,1925.576,108.15,-159.5,6.27011829291803,345.828730009524,21.0964221829259,391.733489818642,145.92,184.26,-0.168666666666667,1.60066666666667
121,1940.754,71.4,-146.84,11.3800097676406,363.985935579934,27.0782546355975,403.41911551459,143.22,209.99,-0.179999999999999,1.71533333333333
122,1956.799,30.81,-132.35,16.5976507586076,384.072661094226,-4.03265281042897,325.553809824683,140.52,235.72,-0.179999999999999,1.71533333333333
123,1970.904,-2.88,-120.09,20.4555220388197,403.599461099739,33.7518682480091,447.653623004067,138.17,258.06,-0.156666666666668,1.48933333333333
124,1986.988,-39.35,-106.81,24.115036618256,427.882605395452,-8.30485627502999,457.641956711204,135.47,283.73,-0.179999999999999,1.71133333333333
125,2003.09,-112.55,-80.17,32.0041852589053,456.280327539989,-5.67416333578872,281.90274997575,129.27,306.76,-0.413333333333333,1.53533333333333
126,2018.181,-143.12,-69.04,33.278046362963,459.739089158188,47.2376971471563,415.986949598897,109.14,315.31,-1.342,0.570000000000001
127,2034.282,-179.76,-56.24,34.8721821568999,461.794670605887,48.7365926251667,492.833037224927,84.27,322.63,-1.658,0.488
128,2050.406,-216.35,-43.64,36.3967508044319,464.041822360873,73.2872319134855,489.525153085561,59,329.88,-1.68466666666667,0.483333333333333
129,2066.428,-252.78,-31.09,37.7515398967407,466.10918087933,55.6157589044373,491.546119849964,32.59,337.45,-1.76066666666667,0.504666666666666
130,2082.534,-286.3,-19.17,38.7157671347302,466.92228903748,24.3962318584777,447.118209727858,5.74,345.15,-1.79,0.513333333333333
131,2097.744,-324.42,-5.3,40.218358877265,469.17899580011,147.761915921662,442.427826035547,-21.47,352.96,-1.814,0.520666666666667
132,2113.808,-360.77,5.74,41.5602049578965,473.646130038027,29.9420317797775,514.640061526721,-46.55,360.15,-1.672,0.479333333333333
133,2128.857,-350.41,-28.28,35.3011583733097,484.361538522621,21.6014333304188,505.202528320177,-70.51,367.02,-1.59733333333333,0.458
134,2143.904,-330.91,-62.14,28.4408123585922,495.957306630319,42.5022854894435,433.708415375204,-94.71,373.96,-1.61333333333333,0.462666666666667
135,2159.988,-311.6,-95.59,21.8289505542919,513.800490560295,6.68798671828906,488.327107618522,-120.55,381.37,-1.72266666666667,0.494000000000002
136,2176.091,-292.24,-129.11,15.6755129037764,538.030814452109,3.2507158368838,567.474857536024,-146.87,388.91,-1.75466666666667,0.502666666666668
137,2192.078,-272.96,-162.51,10.1766570974152,567.680942519652,-21.9450671450689,505.245205170988,-172.66,396.24,-1.71933333333333,0.488666666666666
138,2208.158,-253.57,-196.1,8.00601026052857,581.144142188494,-18.87121746593,544.211621998654,-172.63,379.38,0.00200000000000008,-1.124
139,2224.193,-234.52,-229.51,7.487896943054,593.400273424271,68.7376767432237,823.14086830881,-157.19,358.83,1.02933333333333,-1.37
140,2240.276,-215.79,-263.28,7.04790781134555,606.442336665243,24.7121306853367,661.464221273873,-141.38,338.58,1.054,-1.35
141,2256.334,-198.1,-295.05,6.75639885691879,617.518465634834,48.7361655391035,594.129293531006,-125.45,318.18,1.062,-1.36
142,2272.438,-180.01,-326.45,6.33164777340681,629.469644462702,-18.121014304783,473.625959751917,-110.59,299.18,0.990666666666667,-1.26666666666667
143,2288.491,-155.81,-347.12,5.57290543472914,628.96283395762,-6.81327298201064,664.784954892304,-94.73,278.87,1.05733333333333,-1.354
144,2303.49,-119.62,-341.14,3.78098248002944,602.34104899135,-8.74389447050705,579.641794539486,-79.9,259.89,0.988666666666667,-1.26533333333333
145,2318.607,-83.48,-334.77,1.8399756020403,575.866916049186,27.5700292955907,557.008288970233,-64.99,240.8,0.994000000000001,-1.27266666666667
146,2333.715,-47.75,-328.47,359.755285685246,550.215018515489,373.791308951035,577.708722307545,-50.1,221.74,0.992666666666666,-1.27066666666667
147,2348.756,-11.65,-322.1,357.428440155037,525.329025373622,338.794190469161,482.187026309481,-35.22,202.7,0.992,-1.26933333333333
148,2364.843,24.64,-315.7,354.949760958171,500.061291043408,370.4052860288,524.94485886932,-19.38,182.42,1.056,-1.352
149,2380.933,60.92,-309.31,352.229354438968,475.637665665788,340.834636128337,534.37861479336,-3.39,161.96,1.066,-1.364
150,2396.927,99.31,-302.54,348.93282166135,452.698937926742,365.857024205699,402.487461243864,12.41,141.74,1.05333333333333,-1.348
151,2413.068,135.8,-296.25,345.570255275727,431.192428736869,333.389463096739,363.382589407792,28.35,121.34,1.06266666666667,-1.36
152,2429.208,175.35,-290.64,341.485226436777,413.101380777165,320.164627246128,434.720762970396,44.17,101.08,1.05466666666667,-1.35066666666667
153,2444.212,215.71,-289.76,337.1558033894,403.346937759542,348.837965746541,421.126450151993,59.12,81.95,0.996666666666666,-1.27533333333333
154,2459.287,253.15,-289.11,333.025644617384,395.024904151624,315.810704774873,432.318219921497,73.97,62.94,0.99,-1.26733333333333
155,2475.387,289.75,-288.47,328.877721213432,386.792529400453,346.75214376924,495.949028812382,89.83,42.65,1.05733333333333,-1.35266666666667
156,2490.436,329.07,-287.93,324.239861942746,383.833996670436,301.14407672091,353.587930834741,104.76,23.54,0.995333333333334,-1.274
157,2507.453,305.27,-274.57,326.411422168156,331.9442121803,303.401643439795,357.265862960957,121.63,1.95,1.12466666666667,-1.43933333333333
158,2521.598,266.79,-271.08,332.785816112665,286.977493368382,276.52806849869,304.760810160429,135.55,-15.87,0.928000000000001,-1.188
159,2537.616,230.5,-267.91,341.160941001987,244.804327167638,323.439336966014,215.572664357095,151.45,-36.22,1.06,-1.35666666666667
160,2553.697,196.99,-264.98,351.679894923274,211.950766217063,364.149948507005,237.412114986996,166.32,-55.26,0.991333333333334,-1.26933333333333
161,2569.714,158.48,-261.61,7.25572892710412,187.572015503379,-6.13996107097521,214.497874494129,182.17,-75.54,1.05666666666667,-1.352
162,2583.84,124.7,-258.65,23.3239036848884,180.108212472391,-1.40500585952546,127.477686125715,196.01,-93.26,0.922666666666667,-1.18133333333333
163,2599.828,86.19,-255.28,41.5820414777608,189.410206958337,57.3291501456902,160.767144692939,211.9,-113.6,1.05933333333333,-1.356
164,2615.894,52.48,-252.33,55.9891804186161,211.549328762821,71.2719864841662,192.23567206174,227.84,-134,1.06266666666667,-1.36
165,2631.019,15.97,-249.06,66.6805202259774,245.820633186069,99.8843657436281,215.117246002663,241.71,-151.75,0.924666666666667,-1.18333333333333
166,2646.05,-23.86,-244.9,75.5260713464066,290.510371931881,92.0930165552341,248.081008900487,257.43,-172.29,1.048,-1.36933333333333
167,2660.147,-58.71,-241.25,77.1477222391173,332.182226646761,53.448780482894,408.616628704312,265.15,-167.36,0.514666666666665,0.328666666666665
168,2676.191,-97.31,-237.82,75.4448206142004,361.780976973638,106.321846758645,396.464309217066,252.86,-146.9,-0.819333333333331,1.364
