,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
1028,16007.364,-131.25,-129.18,78.2904705763144,330.130319116557,85.960325693942,333.637010179717,192.01,-62.18,-0.95,1.308
1029,16022.44,-115.59,-164.35,67.4811411694719,317.660493609136,68.5869166996285,321.143369529192,177.85,-42.69,-0.944,1.29933333333333
1030,16037.55,-100.12,-200.01,56.1463036064568,317.569930881373,52.9232968746241,315.829734991218,163.61,-23.1,-0.949333333333332,1.306
1031,16052.552,-84.7,-235.79,45.2272898811658,329.761842092138,36.8788411675951,333.314983628989,149.4,-3.54,-0.947333333333334,1.304
1032,16067.565,-73.02,-208.2,42.8770413841625,305.984203677249,22.7589567350034,307.166936706882,135.18,16.03,-0.948,1.30466666666667
1033,16082.693,-72.22,-167.66,43.5766067435949,280.390718997616,46.8141562665193,292.749878876552,121.06,35.47,-0.941333333333334,1.296
1034,16097.769,-71.51,-126.9,44.667785165164,254.880923766374,44.4065310549323,234.089952803072,107.67,54.37,-0.892666666666667,1.26
1035,16112.932,-70.89,-91.09,44.6494971808972,233.491028093158,46.0520947912256,230.982499209708,93.2,75.02,-0.964666666666667,1.37666666666667
1036,16128.052,-70.18,-50.68,45.5182274454555,208.73938895187,45.766917350692,196.565297012633,78.75,95.58,-0.963333333333334,1.37066666666667
1037,16143.097,-69.47,-9.94,47.0046334090733,183.344786945252,50.7816416808134,235.853335520624,64.63,115.09,-0.941333333333334,1.30066666666667
1038,16158.178,-68.77,29.89,54.0510652849533,164.871298290515,53.0334953136854,165.893769585469,64.7,126.68,0.00466666666666716,0.772666666666667
1039,16173.275,-68.15,65.69,73.6712164817919,155.398111314134,70.0936429648079,161.014864669897,80.98,109.38,1.08533333333333,-1.15333333333333
1040,16188.328,-67.45,105.77,95.6703327271022,164.263765024427,93.2669511409481,174.407117376539,96.01,89.54,1.002,-1.32266666666667
1041,16203.395,-66.66,145.72,113.091634352379,192.731917958599,112.00595653457,186.469572104515,110.63,70.13,0.974666666666666,-1.294
1042,16218.483,-65.44,181.16,124.412807283807,231.530867488549,124.105651438014,230.552590268928,125.57,50.31,0.996,-1.32133333333333
1043,16233.545,-64.33,221.5,132.979112213187,279.523458049588,131.613002817346,275.45549608075,140.17,30.94,0.973333333333333,-1.29133333333333
1044,16248.721,-44.94,249.93,140.044435359735,311.058983474196,144.007620093698,306.846703024894,154.82,11.49,0.976666666666667,-1.29666666666667
1045,16263.749,-7.57,265.08,147.03618223053,325.596342117045,142.881457413665,321.085688850987,169.59,-8.1,0.984666666666667,-1.306
