,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
143,2248.737,-344.45,-475.38,28.0506428678787,777.625938867782,23.1357835863024,786.835334974375,21.23,210.9,-0.123333333333333,-0.158
144,2263.954,-371.77,-488.12,29.3101168163999,798.673966835028,43.074811270902,800.099739853039,19.21,208.31,-0.134666666666667,-0.172666666666667
145,2278.909,-399.3,-500.96,30.5153939231275,820.529234092241,31.7019946816916,865.643125226589,17.34,205.92,-0.124666666666667,-0.159333333333334
146,2294.176,-426.57,-513.68,31.6431637186625,842.045222776069,34.972926737094,839.342229602868,15.19,203.18,-0.143333333333333,-0.182666666666665
147,2309.062,-453.98,-526.46,32.7236375214736,864.448493896542,31.6693453059016,857.784627007751,13.33,200.79,-0.124,-0.159333333333334
148,2324.102,-481.38,-539.35,33.7443367492972,887.237814850111,29.0091826673967,885.569189580089,11.47,198.41,-0.124,-0.158666666666666
149,2339.13,-489.3,-553.99,33.6307774316621,900.55070373633,36.4729429980707,895.256009117294,9.46,195.83,-0.134,-0.171999999999999
150,2354.284,-459.77,-552.84,32.0553309316649,880.34023383008,30.5090134037746,877.08577852268,7.46,193.28,-0.133333333333333,-0.170000000000001
151,2369.332,-429.91,-549.22,30.4740022604851,858.72478711168,27.1645795824656,858.642584402792,5.59,190.88,-0.124666666666667,-0.16
152,2384.362,-399.85,-545.53,28.8025531909488,837.683884648619,24.7410275448322,689.128949271285,3.74,188.52,-0.123333333333333,-0.157333333333332
153,2399.4,-369.78,-541.84,27.0462667252009,817.356395032179,70.774635621583,835.795374012716,1.88,186.13,-0.124,-0.159333333333334
154,2414.595,-339.9,-538.17,25.2133531287091,797.952712446045,21.5462999806155,798.747258047746,0.02,183.76,-0.124,-0.158
155,2429.544,-309.94,-534.49,23.2859537937482,779.342663852044,29.7233225806004,759.039546869755,-1.85,181.37,-0.124666666666667,-0.159333333333332
156,2444.708,-279.89,-530.8,21.2617624660927,761.631643381497,36.0295336384846,741.66318135731,-3.7,178.99,-0.123333333333333,-0.158666666666666
157,2459.711,-249.71,-527.1,19.1272487648572,744.596817411947,16.9247884099838,721.70035068563,-5.73,176.39,-0.135333333333333,-0.173333333333335
158,2474.881,-221.81,-523.66,17.0691362248616,729.817536991267,9.21402442970659,758.287677008531,-7.59,174.01,-0.124,-0.158666666666666
159,2489.901,-191.9,-519.5,14.7782140568727,714.526206447321,20.2553186163503,715.370585397219,-9.64,171.39,-0.136666666666667,-0.174666666666667
160,2505.021,-161.91,-515.29,12.3959334623672,700.623268311865,5.43247701090302,630.65188845264,-11.51,169,-0.124666666666667,-0.159333333333332
161,2520.109,-131.86,-511.07,9.91824716969781,687.982223607558,21.2636678133186,684.80602021357,-13.36,166.63,-0.123333333333333,-0.158
162,2535.173,-102,-506.87,7.36511186349185,676.642705716983,-1.83304797914204,680.429567041986,-15.26,164.19,-0.126666666666667,-0.162666666666667
163,2550.158,-71.96,-502.65,4.70581622080618,666.506751653725,10.2997655186394,675.650150546389,-17.28,161.61,-0.134666666666667,-0.171999999999999
164,2565.353,-42.09,-498.45,1.96108958349127,657.495096635709,5.87425190916596,649.169561953283,-19.59,158.66,-0.154,-0.196666666666668
165,2580.404,-12.16,-494.24,359.147704191903,650.091923730791,344.017959157833,674.12408723504,-21.83,155.78,-0.149333333333333,-0.192
166,2595.387,19.75,-489.76,356.108136600711,644.285769592966,339.507262772087,638.486782219938,-23.98,153.04,-0.143333333333333,-0.182666666666667
167,2610.465,47.8,-485.82,353.400288576547,640.725869619762,323.851170848116,641.285326984034,-25.84,150.66,-0.124,-0.158666666666666
168,2625.555,79.74,-481.33,350.316907211505,638.709603027855,336.677050009312,635.116011685179,-27.69,148.28,-0.123333333333333,-0.158666666666666
169,2640.701,109.64,-477.12,347.389398961146,638.226327018872,338.677935527106,638.522965767176,-29.7,145.71,-0.134,-0.171333333333333
170,2655.755,137.61,-473.22,344.623943255839,639.064487043366,344.452201030711,630.508222503196,-31.84,142.97,-0.142666666666667,-0.182666666666667
171,2670.814,167.47,-469.39,341.747842807203,642.306133397463,340.212109857167,662.228891285865,-33.7,140.6,-0.124,-0.158
172,2685.86,197.51,-465.7,338.895509100689,647.318697706161,336.289684996692,641.165198201391,-35.57,138.2,-0.124666666666667,-0.16
173,2700.921,227.64,-462,336.08777312142,653.950194816088,331.247739110949,648.55736476985,-37.43,135.82,-0.124,-0.158666666666666
