,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
1116,17064.302,-201.15,-44.86,24.0047614025411,374.324726541007,5.07542747810317,133.677411753841,-48.87,297.09,0.0753333333333335,-0.187333333333334
1117,17079.412,-181.81,-67.91,20.2932637872256,386.361572105716,37.0016642490266,254.311754053115,-47.81,294.47,0.0706666666666664,-0.174666666666663
1118,17094.447,-162.38,-91.06,16.8386099933168,399.686765980561,-2.4715891072787,427.491363696777,-46.6,291.49,0.0806666666666667,-0.198666666666668
1119,17109.499,-143.01,-114.15,13.6111178597991,414.480538988262,2.79736434744941,530.521665445244,-45.47,288.69,0.0753333333333335,-0.186666666666667
1120,17124.635,-123.49,-137.41,10.5912938230679,430.626458313931,-6.83575718158616,413.826171962759,-44.34,285.88,0.075333333333333,-0.187333333333334
1121,17140.726,-104.16,-160.46,7.83787555458527,447.530874242214,-35.1436669773699,401.251437313351,-43.13,282.89,0.0806666666666667,-0.199333333333334
1122,17156.799,-84.65,-183.7,5.26595890387884,465.575004698491,-5.48194236293966,444.648519427471,-41.92,279.91,0.0806666666666667,-0.198666666666664
1123,17171.834,-65.3,-206.77,2.90907562095778,484.324133613018,-21.5802135387786,437.782596365235,-40.72,276.93,0.0800000000000002,-0.198666666666668
1124,17186.957,-45.89,-229.89,0.707922534725228,504.23848811847,-54.8531513133566,535.508252963095,-39.66,274.31,0.0706666666666668,-0.174666666666667
1125,17202.939,-26.48,-253.02,358.694273992675,524.416171470713,344.53402229009,508.050043787326,-38.43,271.26,0.0819999999999998,-0.203333333333334
1126,17218.105,-7.02,-276.21,356.818072525042,545.521017743588,338.873269255446,528.374636238161,-37.3,268.47,0.0753333333333335,-0.185999999999998
1127,17233.136,12.67,-299.03,355.056880406768,566.808111797988,511.058167993868,528.376894246209,-36.17,265.67,0.075333333333333,-0.186666666666667
1128,17248.164,31.11,-320.24,353.527839750987,586.850146630296,321.681384484067,567.748833671642,-35.04,262.87,0.0753333333333335,-0.186666666666667
1129,17263.309,50.93,-343.05,351.992825792438,609.057928279404,363.889879145841,438.25880082846,-33.91,260.07,0.0753333333333335,-0.186666666666667
1130,17279.311,70.76,-365.86,350.57079354564,631.45168374152,337.211095441747,658.403476914297,-32.69,257.06,0.0813333333333333,-0.200666666666666
1131,17295.382,110.46,-411.52,347.965123363812,680.312687005027,334.688382061673,655.274692307182,-31.39,253.84,0.0866666666666665,-0.214666666666667
1132,17311.505,130.21,-434.44,346.827024942529,703.799424907409,312.453087691813,723.938213846535,-30.18,250.84,0.0806666666666667,-0.2
1133,17327.636,149.65,-457.57,345.790171102943,727.695102223452,371.724849896847,798.614013583738,-28.98,247.86,0.08,-0.198666666666666
1134,17342.741,169.11,-480.77,344.820004151486,751.874420365529,330.260908546825,778.268204314315,-27.77,244.87,0.0806666666666667,-0.199333333333334
1135,17357.813,188.52,-503.9,343.909783481764,776.581417817862,321.613733251389,733.423539710633,-26.71,242.26,0.0706666666666666,-0.174000000000001
1136,17373.893,208.22,-526.85,343.034431720817,800.967896048275,376.975888344267,817.553959253895,-25.5,239.26,0.0806666666666667,-0.2
